Year,Position,#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
2023,SF,6,Amorie Archibald,CHE,17,29.8,25.5,9.1,20.8,.436,2.9,7.2,.408,4.4,5.2,.836,1.1,5.8,6.9,5.2,1.1,0.4,2.3,3.6
2023,SF,7,Zach Jackson,LEI,38,31.0,24.5,9.2,17.5,.524,1.9,4.8,.398,4.2,5.3,.794,1.6,7.5,9.1,3.1,1.7,0.5,2.4,3.1
2023,SF,8,Ralph Bissainthe,PLY,12,27.5,21.9,7.6,19.8,.382,2.6,9.0,.290,4.1,7.0,.583,1.0,8.9,9.9,3.1,1.9,0.1,2.5,4.7
2023,SF,9,Padiet Wang,SUR,28,30.7,21.2,7.5,17.4,.433,1.8,6.0,.296,4.4,5.9,.736,1.7,7.3,9.0,7.2,2.0,0.8,4.9,4.0
2023,SF,10,Miye Oni,LON,17,22.6,18.6,7.1,17.9,.399,2.4,8.6,.275,2.0,2.9,.696,1.0,9.1,10.1,7.3,2.4,1.1,4.5,5.1
2023,SF,11,Princeton Onwas,CAL,36,27.7,18.0,7.1,13.7,.516,1.4,4.4,.326,2.4,4.1,.588,2.7,6.8,9.5,3.5,2.1,0.7,2.7,5.5
2023,SF,12,Jamell Anderson,CHE,39,34.5,17.8,6.0,14.4,.417,2.5,7.5,.330,3.4,4.1,.810,1.7,4.7,6.4,2.7,2.7,0.5,2.3,3.5
2023,SF,13,Blake Bowman,LEI,32,9.9,17.8,5.9,13.7,.433,2.1,6.5,.326,3.8,6.4,.595,1.4,6.4,7.7,2.4,1.4,0.5,2.9,4.9
2023,SF,14,Jalon Pipkins,OHS,15,29.3,16.9,6.4,14.7,.437,1.9,5.1,.362,2.2,2.3,.952,0.7,5.0,5.7,3.5,2.6,0.5,3.1,3.2
2023,SF,15,Tayo Ogedegebe,SUR,17,21.1,16.6,5.3,13.2,.404,2.9,8.0,.367,2.9,5.7,.512,1.3,4.0,5.3,3.5,1.3,0.1,2.9,4.0
2023,SF,16,Brandon Mahan,BRI,38,22.6,16.3,5.4,14.7,.370,4.2,11.6,.362,1.2,1.5,.815,1.8,5.8,7.7,3.1,2.3,0.5,1.5,3.9
2023,SF,17,Luke Busumbru,SUR,19,16.6,16.0,6.4,13.5,.472,0.8,2.1,.357,2.4,5.8,.421,2.0,4.3,6.2,4.4,1.4,0.6,3.2,5.3
2023,SF,18,Josh Ward-Hibbert,LON,34,17.3,15.1,5.5,14.0,.395,1.9,6.4,.291,2.2,3.0,.730,4.2,7.0,11.2,2.6,1.8,0.7,1.1,3.9
2023,SF,19,Isa Brandon,PLY,35,24.6,14.5,4.7,11.5,.413,1.4,3.6,.406,3.6,4.4,.823,2.1,6.6,8.6,4.5,2.6,1.0,3.6,4.7
2023,SF,20,Jubril Adekoya,LEI,37,16.3,13.6,4.4,10.2,.430,1.2,4.0,.300,3.7,4.9,.754,1.8,6.1,7.9,3.8,1.7,0.2,2.5,5.2
2023,SF,21,Kyle Carey,SUR,34,23.3,13.3,4.7,10.1,.464,2.1,5.5,.389,1.8,2.4,.750,0.8,3.8,4.6,3.2,1.2,0.4,3.3,4.6
2023,SF,22,Jermel Kennedy,NEW,37,23.9,12.4,4.4,11.6,.379,2.2,6.6,.339,1.4,2.3,.595,0.9,6.6,7.5,4.1,1.6,0.5,2.9,2.5
2023,SF,23,Denzel Ubiaro,NEW,29,13.2,12.3,3.9,11.5,.337,0.9,2.1,.412,3.6,5.5,.659,3.0,2.8,5.8,2.3,2.4,1.6,4.1,7.0
2023,SF,24,Jordan Ratinho,OHS,38,32.1,11.8,4.3,10.5,.414,2.1,6.1,.342,1.0,1.3,.788,1.3,4.8,6.1,3.5,1.7,0.2,1.4,4.2
2023,SF,25,Dean Wanliss,SUR,10,4.0,8.3,3.6,13.1,.273,1.2,8.3,.143,0.0,0.0,.000,0.0,8.3,8.3,3.6,0.0,0.0,1.2,4.8
2023,PF,1,Tajh Green,MAN,38,34.0,25.4,9.6,20.4,.472,1.8,6.1,.297,4.3,6.5,.669,4.0,8.7,12.7,2.9,1.2,1.4,3.0,3.1
2023,PF,2,Thomas Bell III,BRI,36,27.4,23.8,9.2,18.2,.503,1.5,4.5,.326,4.0,6.6,.615,4.2,7.0,11.2,4.0,2.2,0.8,3.4,4.0
2023,PF,3,Justin Gordon,NEW,22,29.8,23.3,8.6,19.3,.447,2.3,6.3,.360,3.7,4.5,.836,4.4,7.0,11.4,3.9,1.1,0.5,3.2,4.4
2023,PF,4,Jeremiah Bailey,CAL,38,27.3,22.8,9.2,19.6,.469,1.6,5.1,.306,2.9,4.9,.585,2.9,10.9,13.8,5.5,2.2,1.2,4.3,4.9
2023,PF,5,Marc Loving,LEI,39,32.0,22.8,7.8,17.5,.448,2.7,7.7,.348,4.4,5.1,.858,1.7,8.1,9.8,3.8,1.4,1.0,2.8,2.5
2023,PF,6,Tahjai Teague,CHE,30,24.8,22.2,8.8,17.6,.498,1.7,5.6,.314,2.9,3.9,.738,1.7,7.7,9.4,4.3,2.7,1.6,3.6,5.8
2023,PF,7,Kipper Nichols,OHS,38,27.0,20.6,7.7,17.2,.444,1.3,4.4,.287,4.0,5.0,.804,0.7,6.1,6.8,4.0,1.1,1.0,3.1,4.1
2023,PF,8,Shakem Johnson,SUR,34,23.5,20.3,8.5,13.8,.617,0.0,0.1,.000,3.3,5.3,.614,4.6,8.5,13.1,2.3,1.2,1.2,2.6,4.3
2023,PF,9,Markedric Bell,PLY,23,26.4,19.9,7.8,16.8,.467,1.3,4.1,.327,2.8,3.9,.735,3.2,5.6,8.8,2.1,0.9,2.6,3.0,5.1
2023,PF,10,Javion Ogunyemi,OHS,17,20.8,19.4,7.2,15.8,.457,0.0,0.5,.000,5.0,7.1,.712,6.1,9.4,15.5,2.3,1.0,1.2,2.4,5.4
2023,PF,11,Darrius Defoe,NEW,38,22.2,19.4,7.3,15.7,.464,0.1,0.5,.250,4.7,6.1,.776,1.3,5.5,6.7,3.5,2.2,0.6,3.5,6.3
2023,PF,12,James Hawthorne,PLY,32,19.6,18.7,7.0,16.1,.433,1.1,4.9,.219,3.7,5.4,.686,4.4,6.7,11.2,1.8,1.1,2.1,3.2,7.0
2023,PF,13,Justin Everett,NEW,10,12.6,16.0,6.9,14.9,.462,0.4,1.1,.333,1.9,2.7,.714,1.9,7.2,9.2,1.5,0.4,0.4,4.6,8.4
2023,PF,14,Fraser Malcolm,CAL,38,22.1,14.2,5.2,11.8,.440,1.8,5.5,.330,1.9,2.6,.756,3.0,3.8,6.9,2.6,0.9,0.6,1.3,3.1
2023,PF,15,David Ulph,CHE,25,19.6,13.5,6.1,10.3,.590,0.0,0.1,.000,1.4,3.6,.378,5.7,7.9,13.6,2.2,1.6,0.7,2.1,5.0
2023,PF,16,Otas Iyekekpolor,PLY,12,26.7,13.5,5.0,13.7,.363,1.1,4.5,.233,2.6,4.1,.630,3.5,7.4,10.8,1.4,0.6,0.6,3.3,4.8
2023,PF,17,Leslee Smith,BRI,39,15.4,11.6,4.5,13.4,.335,0.2,2.8,.057,2.5,4.6,.534,3.8,8.8,12.7,3.0,2.4,1.4,3.0,5.9
2023,PF,18,Charleston Dobbs,SUR,32,14.9,11.0,3.9,11.9,.331,1.8,7.6,.240,1.3,2.3,.565,1.6,6.3,7.9,1.5,1.8,0.8,1.5,6.0
2023,PF,19,Zamoku Welche-Ume,LON,12,10.2,8.7,2.8,10.2,.269,1.2,5.5,.214,2.0,3.5,.556,2.4,2.0,4.3,2.0,1.6,1.6,3.1,5.9
2023,PF,20,Oscar Baldwin,CAL,16,9.1,6.6,1.7,5.3,.313,0.3,2.3,.143,3.0,4.0,.750,3.0,10.9,13.9,1.7,1.7,0.7,2.6,6.9
2023,C,1,Tomislav Zubcic,LON,36,20.7,28.1,9.9,19.1,.517,3.2,8.4,.385,5.2,6.3,.825,1.6,7.6,9.2,5.1,2.1,0.8,3.9,5.1
2023,C,2,Rashad Hassan,PLY,36,28.4,26.5,11.9,19.6,.605,0.0,0.0,.000,2.7,5.0,.547,3.7,8.4,12.1,1.8,0.7,0.8,3.6,3.8
2023,C,3,Kosta Koufos,LON,14,22.2,25.6,11.7,21.5,.547,0.0,0.3,.000,2.2,3.1,.700,6.2,13.9,20.1,3.2,1.1,2.6,4.0,4.9
2023,C,4,Fahro Alihodzic,CAL,20,24.6,25.3,11.0,19.2,.574,0.0,0.0,.000,3.2,5.8,.559,5.1,9.6,14.6,3.8,2.1,1.4,4.3,6.4
2023,C,5,William Lee,MAN,25,27.5,23.9,9.3,19.9,.467,2.8,8.1,.345,2.5,3.3,.750,2.6,10.1,12.7,3.3,2.0,2.7,1.7,3.8
2023,C,6,Josh Sharma,LON,38,19.7,23.9,9.9,16.1,.618,0.3,0.7,.364,3.7,5.4,.690,4.5,8.8,13.3,2.0,1.2,4.5,3.1,6.0
2023,C,7,Bennett Koch,OHS,37,20.7,23.2,9.1,16.3,.562,0.0,0.1,.000,4.9,6.3,.790,2.9,6.6,9.4,1.7,0.8,1.0,3.4,5.9
2023,C,8,Patrick Tape,CAL,27,21.7,22.2,8.9,13.8,.643,0.6,1.0,.583,3.9,4.9,.783,5.2,8.8,14.0,3.2,2.0,1.9,3.6,7.5
2023,C,9,Boban Jacdonmi,SUR,35,16.6,21.8,9.2,18.0,.514,0.0,0.2,.000,3.3,5.5,.597,4.3,8.4,12.7,1.0,1.2,0.7,4.8,5.3
2023,C,10,Malcolm Delpeche,BRI,39,26.5,20.0,8.5,16.1,.530,0.0,0.1,.000,2.9,5.5,.521,5.8,6.5,12.4,2.1,1.5,1.7,3.2,5.3
2023,C,11,Will Neighbour,CHE,27,21.6,19.3,6.8,17.8,.382,3.9,11.1,.356,1.7,2.0,.875,0.8,7.7,8.5,3.0,1.6,1.6,1.6,4.4
2023,C,12,Ali Fraser,CAL,15,18.9,19.1,7.6,15.9,.479,0.7,1.5,.444,3.2,3.9,.826,2.5,6.1,8.6,3.4,2.0,1.0,3.5,5.9
2023,C,13,Darien Nelson-Henry,LEI,41,21.6,18.9,8.0,13.5,.594,0.0,0.4,.000,2.8,3.6,.776,4.2,9.4,13.6,3.7,1.1,1.0,3.6,5.3
2023,C,14,Ryan Martin,SUR,25,26.8,18.8,6.2,17.6,.351,2.8,8.8,.317,3.7,4.8,.761,2.1,8.9,11.0,3.1,0.7,0.6,3.2,5.6
2023,C,15,Marcus Delpeche,OHS,38,18.8,18.7,7.7,15.3,.507,0.0,0.1,.000,3.2,6.3,.511,3.8,7.3,11.1,2.0,1.2,0.7,3.6,4.5
2023,C,16,Aaron Menzies,LEI,27,13.2,17.4,7.0,11.6,.605,0.0,0.0,.000,3.4,6.5,.521,6.7,11.9,18.6,1.5,0.4,3.0,3.9,9.4
2023,C,17,Legend Robertin,MAN,31,13.0,17.2,6.6,12.2,.539,0.0,0.0,.000,4.1,7.9,.515,5.6,7.9,13.5,1.2,0.4,3.5,2.6,8.0
2023,C,18,Donovan Johnson,NEW,14,21.0,16.5,5.1,13.9,.365,2.0,7.8,.250,4.4,4.9,.900,2.3,8.2,10.4,1.8,1.5,0.8,3.3,7.7
2023,C,19,Hasahn French,NEW,25,25.1,13.9,6.5,13.5,.483,0.3,1.6,.190,0.6,2.1,.286,6.0,11.4,17.5,5.9,2.3,2.8,3.1,6.4
2023,C,20,Michael Ochereobia,CHE,24,18.3,12.6,5.8,10.2,.570,0.0,0.0,.000,1.0,1.9,.529,4.8,7.7,12.5,1.8,1.1,1.5,4.2,5.7
2023,C,21,Jonathan Komagum,LON,24,14.0,10.5,3.6,9.0,.397,1.3,3.0,.429,2.0,2.9,.700,5.3,8.6,13.9,1.9,1.1,1.3,1.7,4.6
2023,C,22,Samuel Keita,PLY,34,7.2,9.8,3.3,8.2,.405,0.0,0.0,.000,3.1,8.1,.390,5.3,7.3,12.6,2.4,1.6,0.2,3.5,11.8
