Year,Position,#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
2008,SG,5,Nebojsa Bogavac,LEM,31,23.3,19.8,6.5,12.4,.524,4.3,9.3,.460,2.5,3.3,.776,0.7,4.3,5.0,2.5,1.8,0.3,1.8,4.0
2008,SG,6,Abodulaye M'Baye,DIJ,28,25.7,19.7,7.6,13.9,.548,1.3,4.0,.333,3.2,4.7,.676,1.1,2.1,3.3,3.4,1.5,0.1,2.5,5.9
2008,SG,7,Benjamin Dewar,ORL,30,31.3,19.6,6.0,13.7,.439,4.2,10.4,.409,3.3,3.7,.889,1.5,5.2,6.7,3.7,2.4,0.3,2.8,2.7
2008,SG,8,Raviv Limonad,LEM,35,22.7,19.5,6.6,16.2,.409,2.2,5.7,.383,4.0,4.8,.838,1.4,3.9,5.4,7.1,1.1,0.0,4.9,4.1
2008,SG,9,Tony Stanley,GRV,30,27.7,19.1,6.5,16.2,.402,3.9,11.4,.340,2.2,2.7,.826,1.3,3.3,4.6,2.9,2.3,0.2,2.5,3.5
2008,SG,10,Shaun Fein,PAU,24,16.7,18.6,6.6,16.4,.401,4.3,12.1,.356,1.1,1.4,.750,0.8,3.0,3.8,4.3,1.4,0.1,2.6,4.3
2008,SG,11,Jeff Greer,NAN,36,32.0,17.8,6.1,14.6,.416,3.5,9.6,.359,2.1,2.8,.750,1.9,5.0,6.9,3.7,1.5,0.8,2.0,2.8
2008,SG,12,Hrvoje Perincic,HYT,31,34.3,17.5,6.5,13.6,.477,3.2,7.0,.455,1.3,1.9,.674,1.6,6.1,7.7,1.7,1.7,0.0,1.9,3.0
2008,SG,13,Pierric Poupet,ROA,36,16.4,15.5,4.6,12.8,.363,1.7,7.3,.233,4.5,5.8,.778,1.1,4.5,5.5,7.6,2.4,0.2,4.0,3.2
2008,SG,14,Yohann Sangare,LYV,32,28.1,15.3,5.2,11.6,.447,2.8,6.5,.426,2.2,2.8,.774,1.0,4.2,5.2,5.5,2.2,0.5,2.6,3.0
2008,SG,15,Philippe Braud,CHA,29,19.5,14.2,5.3,13.6,.388,2.6,8.0,.330,1.0,1.3,.800,1.1,3.9,5.0,2.8,1.6,0.1,2.5,4.6
2008,SG,16,Tony Dobbins,CHO,32,33.5,13.3,5.2,11.9,.440,0.5,2.2,.220,2.3,3.3,.689,2.7,7.0,9.7,3.5,3.5,0.5,1.7,2.6
2008,SG,17,Laurent Sciarra,DIJ,23,36.7,13.1,4.3,9.2,.472,2.1,5.9,.359,2.3,2.9,.804,0.8,5.1,5.9,10.6,2.3,0.4,3.8,3.1
2008,SG,18,David Melody,JAV,32,30.7,12.6,4.4,9.9,.438,1.8,5.0,.363,2.1,2.8,.754,0.9,3.0,4.0,2.9,2.1,0.1,1.6,2.8
