Year_x,Position,#,Player,Team_x,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year_y,Pos,HT,WT,Team_y,Birth City,Draft Status,Nationality,League
2019,PG,6,Brandis Raley-Ross,CIB,11,20.1,22.3,7.4,16.3,0.453,2.2,6.3,0.345,5.4,5.9,0.926,2.4,5.4,7.8,3.9,2.6,0.2,2.2,4.1,2019,G,6-3,200,KK Cibona,Gastonia (NC),"2010 NBA Draft, Undrafted",United States,Croatian Basketball League
2019,PG,7,Bruno Markulin,ALK,21,30.1,21.4,6.6,18.3,0.361,3.8,10.3,0.37,4.4,5.2,0.853,1.1,3.6,4.7,2.7,1.4,0.1,3.1,3.4,2019,PG,6-5,194,KK Alkar,Split,"2014 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2019,PG,8,David Chavlovich,BOS,15,24.0,21.0,7.5,15.5,0.483,3.5,7.5,0.464,2.5,3.5,0.731,0.9,2.4,3.3,4.7,2.0,0.1,2.7,4.8,2019,G,5-11,180,KK Bosco Zagreb,Arlington (TX),"2018 NBA Draft, Undrafted",United States,Croatian Basketball League
2019,PG,9,Jakov Vladovic,HERM,8,30.7,20.5,7.8,15.2,0.513,2.9,7.2,0.405,2.0,2.3,0.833,1.4,4.5,5.9,6.3,2.9,0.0,4.1,4.1,2019,PG,6-1,190,Cedevita,Zadar,"2005 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2020,PG,7,Jakov Vladovic,SIB,17,28.6,21.4,7.6,15.8,0.481,2.4,6.8,0.348,3.8,4.8,0.776,1.0,4.4,5.3,6.8,1.7,0.0,3.2,4.0,2019,PG,6-1,190,Cedevita,Zadar,"2005 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2021,PG,23,Jakov Vladovic,PUN,26,23.6,17.5,6.2,16.9,0.366,2.7,8.8,0.31,2.4,3.4,0.705,0.4,4.5,4.9,7.6,2.6,0.1,4.3,4.1,2019,PG,6-1,190,Cedevita,Zadar,"2005 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2019,PG,10,Luka Bozic,ZAD,28,29.4,19.7,7.2,13.4,0.537,0.9,2.9,0.3,4.4,5.8,0.768,3.1,8.0,11.1,5.5,1.4,0.6,4.8,3.6,2019,PG,6-5,195,KK Zadar,Bjelovar,"2017 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2023,PG,9,Luka Bozic,ZAD,35,28.7,21.3,7.4,14.5,0.51,1.3,3.9,0.333,5.2,6.4,0.812,2.0,9.6,11.5,10.0,1.6,0.4,4.9,2.7,2019,PG,6-5,195,KK Zadar,Bjelovar,"2017 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2024,PG,19,Luka Bozic,ZAD,16,27.6,17.8,5.4,12.4,0.439,2.2,6.9,0.313,4.8,5.9,0.815,1.7,7.7,9.4,8.8,1.3,0.4,5.2,3.4,2019,PG,6-5,195,KK Zadar,Bjelovar,"2017 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2019,PG,11,Nikola Korac,BOS,8,32.6,19.3,7.4,14.6,0.506,2.2,6.3,0.353,2.4,3.1,0.765,1.5,3.9,5.3,8.5,1.5,0.2,5.9,3.5,2019,G,6-1,198,GKK Sibenk,Bijelo Polje,"2008 NBA Draft, Undrafted",Serbia,Croatian Basketball League
2019,PG,12,Josip Bilinovac,CIB,28,22.5,19.0,6.7,12.6,0.533,3.3,6.9,0.473,2.4,2.8,0.838,1.5,4.0,5.5,7.2,2.1,0.2,2.8,5.3,2019,SF,6-4,198,KK Cibona,Mostar,"2012 NBA Draft, Undrafted",Bosnia and HerzegovinaCroatia,Croatian Basketball League
2020,SG,8,Josip Bilinovac,CIB,18,22.8,20.9,7.9,13.7,0.573,3.3,7.7,0.424,1.9,2.3,0.8,1.6,5.5,7.1,5.3,3.0,0.0,2.1,4.7,2019,SF,6-4,198,KK Cibona,Mostar,"2012 NBA Draft, Undrafted",Bosnia and HerzegovinaCroatia,Croatian Basketball League
2021,SF,15,Josip Bilinovac,CIB,17,18.1,18.1,6.7,13.2,0.506,3.3,8.4,0.389,1.4,2.2,0.643,1.1,2.2,3.3,6.5,1.6,0.0,1.7,4.8,2019,SF,6-4,198,KK Cibona,Mostar,"2012 NBA Draft, Undrafted",Bosnia and HerzegovinaCroatia,Croatian Basketball League
2019,PG,13,Domagoj Saric,SIB,24,22.0,16.6,6.5,13.6,0.473,2.6,5.3,0.5,1.1,1.6,0.667,0.9,2.6,3.5,6.6,1.1,0.0,2.9,4.5,2019,PG,6-4,182,GKK Sibenk,Sibenik,"2021 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2020,SG,18,Domagoj Saric,SIB,19,21.4,14.4,5.4,13.5,0.404,2.5,6.4,0.389,1.1,1.3,0.818,0.8,3.0,3.8,6.5,1.3,0.0,3.9,4.0,2019,PG,6-4,182,GKK Sibenk,Sibenik,"2021 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2021,PG,34,Domagoj Saric,SIB,33,30.2,13.9,5.3,12.0,0.442,3.0,7.5,0.4,0.3,0.6,0.538,0.4,2.8,3.2,5.5,1.2,0.1,2.8,3.4,2019,PG,6-4,182,GKK Sibenk,Sibenik,"2021 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2019,PG,14,Borna Kapusta,VEL,25,24.0,16.5,4.9,11.8,0.415,2.1,6.3,0.329,4.6,6.4,0.725,1.4,4.2,5.6,11.0,2.6,0.0,5.5,6.1,2019,PG,6-0,-,KK Velika Gorica,Koprivnica,"2018 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2020,PG,18,Borna Kapusta,VEL,20,22.9,15.4,4.3,12.7,0.339,2.7,8.6,0.317,4.1,5.5,0.736,1.4,5.4,6.8,9.6,2.0,0.0,4.0,5.4,2019,PG,6-0,-,KK Velika Gorica,Koprivnica,"2018 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2021,PG,32,Borna Kapusta,VEL,37,20.9,14.7,4.7,11.0,0.427,1.8,6.1,0.296,3.5,4.7,0.737,1.4,5.6,7.0,14.1,2.5,0.0,4.5,5.9,2019,PG,6-0,-,KK Velika Gorica,Koprivnica,"2018 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2022,PG,9,Borna Kapusta,VEL,37,28.0,20.8,5.8,15.2,0.382,3.1,8.6,0.36,6.1,7.7,0.784,1.6,4.8,6.4,11.5,2.4,0.0,4.2,5.1,2019,PG,6-0,-,KK Velika Gorica,Koprivnica,"2018 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2023,PG,16,Borna Kapusta,CIB,36,27.0,19.6,5.3,14.1,0.378,2.9,8.3,0.351,6.1,8.0,0.759,0.8,4.7,5.5,12.0,1.6,0.0,5.4,5.2,2019,PG,6-0,-,KK Velika Gorica,Koprivnica,"2018 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2019,PG,15,Mate Kalajzic,SPL,24,26.9,16.0,5.2,12.5,0.414,0.8,4.3,0.19,4.8,6.7,0.722,1.5,4.5,6.0,7.7,2.2,0.1,4.4,4.6,2019,PG,6-2,174,KK Split,Split,"2020 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2021,PG,17,Mate Kalajzic,VEL,35,21.9,19.1,7.0,14.9,0.466,1.7,4.5,0.375,3.4,4.7,0.733,1.4,3.7,5.1,8.6,2.2,0.1,3.3,3.9,2019,PG,6-2,174,KK Split,Split,"2020 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2022,PG,4,Mate Kalajzic,VEL,34,29.5,23.0,8.3,16.9,0.49,2.1,5.4,0.381,4.4,6.4,0.694,1.8,3.8,5.6,6.8,2.6,0.1,3.1,3.0,2019,PG,6-2,174,KK Split,Split,"2020 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2023,PG,11,Mate Kalajzic,SPL,37,24.8,20.9,7.3,15.3,0.481,1.7,5.2,0.33,4.5,6.7,0.669,1.6,3.4,5.0,5.6,2.6,0.2,2.9,3.8,2019,PG,6-2,174,KK Split,Split,"2020 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2024,PG,23,Mate Kalajzic,SPL,23,23.2,15.6,5.9,14.6,0.407,1.2,5.0,0.232,2.5,3.7,0.683,1.6,4.1,5.8,8.5,3.0,0.3,2.6,3.1,2019,PG,6-2,174,KK Split,Split,"2020 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2019,PG,16,Lovre Basic,ZAD,28,21.0,14.6,4.7,14.2,0.333,3.2,10.3,0.307,2.0,2.4,0.828,0.7,2.9,3.6,9.0,1.8,0.0,3.9,4.5,2019,PG,6-3,181,KK Zadar,Zadar,"2017 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2020,SG,11,Lovre Basic,VRI,21,33.8,19.7,5.9,15.3,0.385,3.8,10.3,0.368,4.1,5.0,0.824,0.4,2.6,3.0,12.2,2.9,0.4,5.8,4.2,2019,PG,6-3,181,KK Zadar,Zadar,"2017 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2023,PG,5,Lovre Basic,ALK,20,33.9,22.5,7.4,17.6,0.419,3.8,11.8,0.323,3.9,4.9,0.797,0.9,3.9,4.8,12.7,2.2,0.3,5.2,3.9,2019,PG,6-3,181,KK Zadar,Zadar,"2017 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2019,PG,17,Bruno Rebic,SPL,22,15.4,14.3,5.7,12.2,0.465,1.4,6.1,0.233,1.6,2.7,0.579,0.9,4.3,5.1,5.2,2.1,0.4,2.7,6.5,2019,PG,6-4,-,KK Split,,"2021 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2020,PG,24,Bruno Rebic,SPL,16,12.3,10.7,4.6,9.2,0.5,0.5,2.4,0.2,1.0,1.9,0.5,0.5,3.9,4.4,7.0,3.2,0.5,3.9,4.9,2019,PG,6-4,-,KK Split,,"2021 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2022,PG,6,Bruno Rebic,SIB,29,24.4,21.4,8.3,19.5,0.424,3.1,8.8,0.357,1.8,2.5,0.703,0.5,5.5,6.0,6.4,2.7,0.2,3.5,3.3,2019,PG,6-4,-,KK Split,,"2021 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2024,PG,16,Bruno Rebic,ZAB,23,24.6,18.6,7.3,14.8,0.494,2.2,6.0,0.366,1.8,2.8,0.636,0.5,5.4,5.9,7.6,2.1,0.3,3.0,3.6,2019,PG,6-4,-,KK Split,,"2021 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2019,PG,18,Mauro Veljacic,SPL,24,20.0,14.3,5.0,14.4,0.347,2.3,7.5,0.307,2.0,2.8,0.714,1.3,3.9,5.2,6.3,2.4,0.0,4.5,4.2,2019,PG,6-0,165,KK Split,Crikvencia,"2015 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2019,PG,19,Karlo Uljarevic,CIB,10,19.0,13.9,5.1,13.4,0.377,3.0,8.3,0.364,0.8,0.8,1.0,0.8,1.8,2.5,11.6,2.0,0.3,3.8,5.3,2019,PG,6-2,174,KK Cibona,Osijek,"2020 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2020,PG,6,Karlo Uljarevic,ZAD,21,17.0,21.7,7.5,15.8,0.479,4.6,10.8,0.425,2.0,2.0,1.0,0.7,3.6,4.3,7.8,3.0,0.0,3.9,6.5,2019,PG,6-2,174,KK Cibona,Osijek,"2020 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2021,PG,13,Karlo Uljarevic,VEL,36,20.5,19.6,6.4,14.0,0.456,3.8,9.4,0.41,3.0,3.6,0.836,0.7,4.8,5.5,6.4,2.0,0.1,3.3,4.8,2019,PG,6-2,174,KK Cibona,Osijek,"2020 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2022,SG,11,Karlo Uljarevic,VEL,37,28.4,20.1,6.5,15.8,0.412,3.6,9.5,0.375,3.4,4.2,0.806,1.0,3.4,4.4,5.3,2.0,0.0,3.3,3.5,2019,PG,6-2,174,KK Cibona,Osijek,"2020 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2023,PG,18,Karlo Uljarevic,VEL,32,32.8,18.9,5.5,14.2,0.387,2.8,8.0,0.354,5.1,5.8,0.867,1.1,4.7,5.8,7.4,2.1,0.1,4.2,4.1,2019,PG,6-2,174,KK Cibona,Osijek,"2020 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2024,PG,10,Karlo Uljarevic,SRKL,20,32.7,21.2,6.1,13.8,0.441,2.9,7.8,0.377,6.1,7.3,0.838,1.0,4.5,5.5,7.8,2.4,0.0,4.3,4.2,2019,PG,6-2,174,KK Cibona,Osijek,"2020 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2019,SG,1,Ivan Svoboda,HERM,19,21.5,24.4,8.1,16.1,0.504,3.6,8.4,0.431,4.6,4.9,0.929,1.2,2.0,3.2,2.1,0.9,0.0,3.2,2.9,2019,SG,6-3,-,KK Hermes Znalitica,,"2009 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2020,PG,5,Ivan Svoboda,HERM,21,27.8,22.7,7.7,16.2,0.477,3.7,9.8,0.378,3.5,3.7,0.956,0.7,2.5,3.3,3.6,1.0,0.0,2.8,2.9,2019,SG,6-3,-,KK Hermes Znalitica,,"2009 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2021,PG,9,Ivan Svoboda,HERM,32,29.6,22.4,7.3,16.0,0.457,3.7,9.2,0.407,4.1,4.7,0.86,0.8,2.5,3.2,4.1,1.3,0.0,3.4,2.8,2019,SG,6-3,-,KK Hermes Znalitica,,"2009 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2019,SG,2,Pavle Marcinkovic,SPL,27,31.3,23.4,8.2,17.3,0.475,2.4,7.5,0.326,4.5,6.2,0.727,1.6,5.9,7.5,6.7,2.7,0.7,3.2,3.5,2019,SF,6-5,196,KK Split,Zadar,"2011 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2020,SF,6,Pavle Marcinkovic,SPL,17,24.7,22.3,8.4,16.2,0.521,1.8,5.6,0.327,3.5,5.9,0.596,2.4,7.9,10.3,5.5,3.4,0.6,3.3,2.7,2019,SF,6-5,196,KK Split,Zadar,"2011 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2021,SF,21,Pavle Marcinkovic,SPL,32,25.9,14.0,5.0,10.7,0.47,2.1,5.3,0.402,1.7,2.4,0.732,2.3,6.5,8.8,3.9,2.5,0.2,2.1,3.6,2019,SF,6-5,196,KK Split,Zadar,"2011 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2022,SF,4,Pavle Marcinkovic,PUN,3,35.1,25.0,9.6,21.4,0.447,3.2,10.9,0.292,2.7,5.0,0.545,3.2,10.5,13.7,5.5,2.3,1.4,1.8,5.0,2019,SF,6-5,196,KK Split,Zadar,"2011 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2022,SF,21,Pavle Marcinkovic,ZAD,29,23.1,16.2,6.2,12.9,0.483,2.3,6.7,0.34,1.5,2.1,0.724,1.5,4.5,6.0,3.6,1.9,0.4,1.7,3.6,2019,SF,6-5,196,KK Split,Zadar,"2011 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2023,SF,24,Pavle Marcinkovic,CEJR,29,26.1,16.2,5.8,13.1,0.444,2.5,7.5,0.339,2.0,3.1,0.633,1.3,4.8,6.0,3.1,2.9,0.3,1.9,3.2,2019,SF,6-5,196,KK Split,Zadar,"2011 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2024,SG,12,Pavle Marcinkovic,ALK,15,26.2,16.4,5.9,11.8,0.495,2.8,7.4,0.377,1.8,2.4,0.75,1.0,4.8,5.7,5.5,3.1,0.2,1.1,2.1,2019,SF,6-5,196,KK Split,Zadar,"2011 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2019,SG,3,Jamel Morris,SPL,3,29.5,23.3,7.6,17.9,0.424,4.3,9.8,0.444,3.8,4.9,0.778,0.0,4.9,4.9,6.5,3.8,0.5,3.8,4.3,2019,G,6-4,200,KK Split,Gahanna (OH),"2016 NBA Draft, Undrafted",United States,Croatian Basketball League
2020,SG,13,Jamel Morris,SPL,21,20.9,17.7,6.8,16.1,0.422,2.6,6.8,0.387,1.5,2.0,0.778,0.9,5.1,6.0,8.5,2.8,0.1,3.3,5.4,2019,G,6-4,200,KK Split,Gahanna (OH),"2016 NBA Draft, Undrafted",United States,Croatian Basketball League
2019,SG,4,Maj Kovacevic,SPL,11,28.6,23.2,7.0,12.8,0.548,5.2,9.8,0.531,4.0,4.4,0.897,0.8,2.7,3.5,2.1,1.4,0.2,1.7,4.0,2019,SG,6-3,188,KK Split,Novo Mesto,"2012 NBA Draft, Undrafted",Slovenia,Croatian Basketball League
2020,SG,7,Maj Kovacevic,SPL,10,15.2,20.9,7.0,14.6,0.478,5.4,11.4,0.472,1.6,2.8,0.556,0.9,1.9,2.8,2.5,2.5,0.0,0.9,6.6,2019,SG,6-3,188,KK Split,Novo Mesto,"2012 NBA Draft, Undrafted",Slovenia,Croatian Basketball League
2021,SG,8,Maj Kovacevic,VEL,19,18.6,21.3,6.9,16.7,0.415,5.3,12.5,0.424,2.2,2.6,0.842,0.8,1.6,2.4,2.0,2.6,0.0,1.8,3.9,2019,SG,6-3,188,KK Split,Novo Mesto,"2012 NBA Draft, Undrafted",Slovenia,Croatian Basketball League
2022,SG,7,Maj Kovacevic,SPL,25,18.5,22.2,7.3,17.3,0.419,6.6,15.2,0.435,1.0,1.6,0.667,1.1,3.2,4.4,1.8,0.7,0.3,1.7,3.9,2019,SG,6-3,188,KK Split,Novo Mesto,"2012 NBA Draft, Undrafted",Slovenia,Croatian Basketball League
2019,SG,5,Ash Yacoubou,SRKL,22,25.4,22.0,7.6,18.4,0.416,3.1,9.2,0.336,3.7,4.5,0.811,2.7,5.6,8.2,1.3,1.1,0.1,2.1,4.1,2019,SG,6-4,215,KK Skrljevo,Bronx (NY),"2016 NBA Draft, Undrafted",United States,Croatian Basketball League
2019,SG,6,Marko Ljubicic,CIB,30,21.2,21.5,6.1,15.0,0.407,3.0,8.9,0.339,6.3,8.0,0.783,0.5,6.7,7.2,10.3,3.5,0.1,4.0,5.7,2019,SG,6-5,190,KK Cibona,Novi Sad,"2009 NBA Draft, Undrafted",Serbia,Croatian Basketball League
2024,PF,8,Marko Ljubicic,CEJR,16,8.1,21.2,8.9,15.6,0.571,0.4,1.5,0.25,3.0,6.0,0.5,5.6,7.8,13.4,1.1,1.9,1.5,1.9,7.4,2019,SG,6-5,190,KK Cibona,Novi Sad,"2009 NBA Draft, Undrafted",Serbia,Croatian Basketball League
2019,SG,7,Domagoj Basic,SIB,23,23.9,20.4,7.2,15.4,0.472,4.2,8.9,0.471,1.7,2.1,0.833,0.8,3.4,4.2,2.4,0.8,0.0,1.5,3.2,2019,SG,6-4,188,GKK Sibenk,Zagreb,"2008 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2020,SG,9,Domagoj Basic,SIB,21,14.5,20.8,7.4,18.1,0.409,5.4,12.1,0.442,0.6,0.6,1.0,0.8,2.8,3.6,3.8,1.6,0.2,2.7,4.1,2019,SG,6-4,188,GKK Sibenk,Zagreb,"2008 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2021,SG,18,Domagoj Basic,SIB,31,19.6,16.5,5.3,12.7,0.416,4.0,8.9,0.455,1.9,1.9,1.0,0.6,1.8,2.4,1.9,1.5,0.0,0.8,3.4,2019,SG,6-4,188,GKK Sibenk,Zagreb,"2008 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2022,SG,14,Domagoj Basic,SIB,32,18.5,18.9,7.1,15.4,0.466,4.1,10.0,0.407,0.6,0.8,0.7,1.0,1.9,2.8,1.8,0.6,0.0,1.3,4.2,2019,SG,6-4,188,GKK Sibenk,Zagreb,"2008 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2019,SG,8,Ivan Majcunic,VEL,25,24.1,19.6,6.9,16.0,0.428,2.8,8.5,0.327,3.1,3.9,0.796,1.2,4.8,6.0,3.8,2.2,0.0,2.8,2.3,2019,SG,6-4,-,KK Velika Gorica,Zagreb,"2018 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2020,SG,6,Ivan Majcunic,VEL,21,22.7,21.9,8.1,16.9,0.482,4.1,8.9,0.461,1.5,2.3,0.652,1.8,4.2,6.0,3.9,2.5,0.2,2.5,2.9,2019,SG,6-4,-,KK Velika Gorica,Zagreb,"2018 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2021,SG,11,Ivan Majcunic,VEL,34,21.6,19.5,6.5,16.3,0.4,3.5,9.4,0.368,3.0,3.3,0.92,1.3,3.5,4.8,3.3,2.5,0.2,1.6,3.9,2019,SG,6-4,-,KK Velika Gorica,Zagreb,"2018 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2022,SG,12,Ivan Majcunic,CIB,26,12.6,19.5,6.7,17.0,0.397,5.0,12.2,0.41,1.0,1.5,0.7,0.9,5.3,6.2,5.6,1.6,0.3,1.8,4.3,2019,SG,6-4,-,KK Velika Gorica,Zagreb,"2018 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2023,SG,12,Ivan Majcunic,CIB,36,24.5,18.2,5.8,13.0,0.448,3.9,9.0,0.436,2.6,3.2,0.814,0.9,5.2,6.1,3.5,1.5,0.2,1.9,3.5,2019,SG,6-4,-,KK Velika Gorica,Zagreb,"2018 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2024,PG,18,Ivan Majcunic,CIB,30,36.7,17.9,6.0,14.2,0.42,3.2,7.8,0.41,2.8,3.6,0.771,1.3,4.7,6.0,4.8,1.4,0.1,3.0,2.6,2019,SG,6-4,-,KK Velika Gorica,Zagreb,"2018 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2019,SG,9,Mislav Brzoja,ZAD,28,22.5,19.4,7.0,15.8,0.444,1.1,5.1,0.209,4.3,5.4,0.789,2.9,6.2,9.1,4.0,2.2,0.5,3.7,4.3,2019,SG,6-6,215,KK Zadar,Zagreb,"2017 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2020,SF,3,Mislav Brzoja,VEL,21,23.0,24.0,8.3,17.6,0.475,1.7,5.6,0.304,5.7,7.3,0.77,2.9,5.9,8.7,5.8,2.7,0.5,4.7,5.1,2019,SG,6-6,215,KK Zadar,Zagreb,"2017 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2021,SF,4,Mislav Brzoja,DUB,12,34.9,22.3,7.4,17.9,0.417,2.3,6.4,0.357,5.2,7.0,0.738,2.2,5.6,7.8,8.2,2.4,0.3,4.8,3.7,2019,SG,6-6,215,KK Zadar,Zagreb,"2017 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2024,SG,5,Mislav Brzoja,DIN,28,24.9,22.8,8.0,17.3,0.462,1.7,5.4,0.304,5.2,6.8,0.765,1.9,6.8,8.7,6.1,3.0,0.1,4.1,4.4,2019,SG,6-6,215,KK Zadar,Zagreb,"2017 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2019,SG,10,Antonio Jularic,BOS,18,16.9,18.0,7.2,18.4,0.393,2.2,8.0,0.275,1.3,2.7,0.471,1.4,2.7,4.1,3.3,2.8,0.3,4.7,7.7,2019,SG,6-3,190,KK Bosco Zagreb,Zagreb,"2021 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2019,SG,11,Marko Petrovic,VEL,21,22.0,17.5,5.8,12.1,0.479,3.2,7.5,0.431,2.7,3.6,0.743,0.3,3.3,3.6,4.6,1.0,0.0,3.5,4.6,2019,G,6-3,200,KK Velika Gorica,Zagreb,"2014 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2020,SG,17,Marko Petrovic,VEL,19,16.4,14.8,4.8,12.2,0.392,3.1,7.9,0.392,2.2,2.6,0.824,0.6,3.9,4.5,3.6,1.2,0.2,3.7,5.9,2019,G,6-3,200,KK Velika Gorica,Zagreb,"2014 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2019,SG,12,Domagoj Kanaet,ALK,10,25.5,16.8,6.6,16.2,0.407,1.9,5.3,0.357,1.7,2.6,0.643,4.7,7.2,11.9,3.0,3.2,0.9,3.6,5.5,2019,SF,6-5,204,KK Alkar,Split,"2015 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2019,SG,13,Mate Mandic,VRI,24,27.5,14.9,6.0,13.8,0.432,1.0,5.4,0.189,2.0,3.5,0.563,1.1,2.0,3.1,3.7,1.0,0.0,2.5,4.4,2019,F,6-6,194,KK Vrijednosnice Osijek,Zagreb,"2020 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2019,SG,14,Bruno Peric,VRI,24,22.3,13.5,4.6,11.2,0.408,1.2,3.6,0.325,3.1,4.7,0.673,1.4,4.5,5.9,3.9,1.3,0.2,3.2,4.3,2019,G,6-5,194,KK Vrijednosnice Osijek,Zagreb,"2016 NBA Draft, Undrafted",CroatiaSlovenia,Croatian Basketball League
2020,SG,14,Bruno Peric,HERM,13,33.7,17.1,6.1,17.3,0.354,1.4,6.0,0.236,3.4,4.6,0.738,1.1,6.5,7.6,4.6,1.1,0.3,4.3,3.9,2019,G,6-5,194,KK Vrijednosnice Osijek,Zagreb,"2016 NBA Draft, Undrafted",CroatiaSlovenia,Croatian Basketball League
2021,PG,24,Bruno Peric,HERM,10,26.5,17.2,5.6,14.5,0.388,1.4,5.3,0.276,4.5,5.8,0.781,1.1,2.4,3.4,5.4,1.8,0.5,5.6,4.7,2019,G,6-5,194,KK Vrijednosnice Osijek,Zagreb,"2016 NBA Draft, Undrafted",CroatiaSlovenia,Croatian Basketball League
2019,SG,15,Aljosa Sarac,ZAB,6,25.4,10.7,4.4,13.5,0.326,0.6,6.3,0.1,1.3,1.6,0.8,0.3,3.8,4.1,7.6,1.3,0.0,3.1,4.4,2019,G,6-2,185,KK Zabok,Osijek,"2011 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2019,SG,16,Andro Anzulovic,ZAB,24,21.0,9.6,3.0,8.9,0.344,1.5,6.2,0.246,2.0,2.4,0.84,0.8,3.1,3.9,5.6,3.9,0.3,1.8,3.6,2019,SG,6-4,200,KK Zabok,Zagreb,"2013 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2020,SG,21,Andro Anzulovic,ZAB,18,23.0,13.1,3.8,9.7,0.393,2.5,7.1,0.361,2.9,3.7,0.781,0.7,4.1,4.7,7.1,2.8,0.2,1.7,3.5,2019,SG,6-4,200,KK Zabok,Zagreb,"2013 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2021,SG,25,Andro Anzulovic,ZAB,31,22.8,13.2,3.7,9.4,0.396,2.8,7.3,0.383,3.0,3.5,0.846,0.8,3.8,4.6,4.7,2.2,0.3,1.8,3.9,2019,SG,6-4,200,KK Zabok,Zagreb,"2013 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2023,SG,27,Andro Anzulovic,DIN,34,22.2,12.0,3.9,8.8,0.449,2.9,7.3,0.391,1.2,1.5,0.792,0.7,3.8,4.5,5.0,2.4,0.0,1.5,5.3,2019,SG,6-4,200,KK Zabok,Zagreb,"2013 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2019,SF,1,Marko Tomas,ZAB,2,33.7,41.3,15.0,25.0,0.6,4.3,11.4,0.375,7.1,9.3,0.769,2.9,6.4,9.3,6.4,4.3,2.1,2.9,2.9,2019,SF,6-7,210,KK Zabok,Koprivnica,"2007 NBA Draft, Undrafted",Croatia,Croatian Basketball League
2019,SF,2,Elgin Cook,CED,13,18.1,25.3,8.4,20.0,0.418,2.0,6.5,0.313,6.5,7.6,0.865,3.5,6.7,10.2,2.9,3.1,1.0,3.3,4.1,2019,F,6-6,206,Cedevita,Milwaukee (WI),"2016 NBA Draft, Undrafted",United States,Croatian Basketball League
