"Year_x","Position","#","Player","Team_x","GP","MPG","PPG","FGM","FGA","FG%","3PM","3PA","3P%","FTM","FTA","FT%","ORB","DRB","RPG","APG","SPG","BPG","TOV","PF","Year_y","Pos","HT","WT","Team_y","Birth City","Draft Status","Nationality","League"
2019,G,1,Thomas Heurtel,FCB,41.0,27.25,35.625,12.875,24.25,0.66125,3.375,8.5,0.50625,6.5,7.625,1.0725,0.625,5.25,5.875,14.875,2.5,0.0,6.375,5.875,2019,G,"6-2",180,Barca,Pau,"2010 NBA Draft, Undrafted",France,Spanish ACB
2021,G,35,Thomas Heurtel,FCB,14.0,22.75,19.375,7.75,18.125,0.53625,2.125,6.375,0.41625,1.625,2.125,0.9725,0.25,5.125,5.375,15.375,2.875,0.0,5.875,2.875,2019,G,"6-2",180,Barca,Pau,"2010 NBA Draft, Undrafted",France,Spanish ACB
2022,G,12,Thomas Heurtel,RMB,26.0,22.125,28.125,10.125,24.0,0.53,5.0,10.625,0.57875,2.875,3.25,1.1,1.125,7.0,8.25,14.25,1.875,0.125,6.25,4.375,2019,G,"6-2",180,Barca,Pau,"2010 NBA Draft, Undrafted",France,Spanish ACB
2019,G,2,Nicolas Laprovittola,JOV,36.0,38.125,33.75,10.875,23.25,0.585,4.75,11.875,0.4925,7.25,9.125,0.99,0.625,4.375,4.875,12.5,2.125,0.125,9.125,5.25,2019,PG,"6-4",180,Real Madrid,Buenos Aires,"2012 NBA Draft, Undrafted",Argentina,Spanish ACB
2020,G,16,Nicolas Laprovittola,RMB,26.0,18.875,24.0,7.5,18.625,0.5025,4.875,10.75,0.57125,4.125,5.625,0.9125,0.875,6.75,7.625,11.5,1.5,0.0,6.0,4.75,2019,PG,"6-4",180,Real Madrid,Buenos Aires,"2012 NBA Draft, Undrafted",Argentina,Spanish ACB
2021,G,18,Nicolas Laprovittola,RMB,32.0,25.625,27.75,9.0,20.125,0.5625,5.25,12.25,0.53125,4.375,5.25,1.0525,0.5,6.625,7.125,11.375,1.375,0.0,4.625,5.5,2019,PG,"6-4",180,Real Madrid,Buenos Aires,"2012 NBA Draft, Undrafted",Argentina,Spanish ACB
2022,G,14,Nicolas Laprovittola,FCB,44.0,25.25,27.75,9.0,20.5,0.54875,5.0,13.375,0.465,4.625,5.25,1.12,1.0,4.125,5.0,7.5,2.5,0.25,4.75,5.875,2019,PG,"6-4",180,Real Madrid,Buenos Aires,"2012 NBA Draft, Undrafted",Argentina,Spanish ACB
2023,G,7,Nicolas Laprovittola,FCB,42.0,28.375,32.75,10.5,23.0,0.57,5.375,12.875,0.51875,6.375,7.625,1.0625,1.25,4.75,6.0,10.125,1.5,0.0,5.25,5.25,2019,PG,"6-4",180,Real Madrid,Buenos Aires,"2012 NBA Draft, Undrafted",Argentina,Spanish ACB
2024,G,10,Nicolas Laprovittola,FCB,22.0,26.125,31.875,9.625,23.125,0.52,4.875,13.375,0.44875,7.75,9.375,1.04125,1.0,3.5,4.5,9.625,2.375,0.0,8.0,5.0,2019,PG,"6-4",180,Real Madrid,Buenos Aires,"2012 NBA Draft, Undrafted",Argentina,Spanish ACB
2019,G,3,Sergio Llull,RMB,34.0,27.0,29.5,10.125,25.5,0.49625,5.375,15.25,0.43625,3.875,5.125,0.9475,0.375,5.375,5.625,10.25,1.75,0.0,4.625,4.125,2019,PG,"6-3",190,Real Madrid,Mahon,"2009 Rnd 2 Pick 4",Spain,Spanish ACB
2020,G,1,Sergio Llull,RMB,19.0,25.5,35.375,11.75,27.5,0.53375,5.875,16.125,0.45625,6.0,6.625,1.13375,0.125,3.25,3.375,8.0,2.0,0.25,5.375,4.75,2019,PG,"6-3",190,Real Madrid,Mahon,"2009 Rnd 2 Pick 4",Spain,Spanish ACB
2021,G,11,Sergio Llull,RMB,28.0,21.75,30.75,10.25,27.625,0.46375,5.25,16.125,0.41,4.875,6.25,0.98,0.375,5.25,5.625,8.0,1.25,0.125,4.875,4.875,2019,PG,"6-3",190,Real Madrid,Mahon,"2009 Rnd 2 Pick 4",Spain,Spanish ACB
2022,G,4,Sergio Llull,RMB,38.0,21.5,32.0,10.375,29.125,0.4475,6.125,18.0,0.425,5.0,6.0,1.0225,0.625,4.25,5.0,8.5,0.625,0.125,3.875,4.625,2019,PG,"6-3",190,Real Madrid,Mahon,"2009 Rnd 2 Pick 4",Spain,Spanish ACB
2023,G,13,Sergio Llull,RMB,34.0,20.0,27.875,8.625,22.625,0.4775,4.5,13.125,0.43125,6.125,7.375,1.02625,0.625,5.125,5.75,8.875,1.875,0.125,3.625,4.375,2019,PG,"6-3",190,Real Madrid,Mahon,"2009 Rnd 2 Pick 4",Spain,Spanish ACB
2024,G,24,Sergio Llull,RMB,22.0,21.5,26.25,8.875,25.375,0.4375,4.875,16.5,0.3725,3.5,4.25,1.01875,0.375,4.0,4.25,7.25,2.375,0.5,3.5,4.875,2019,PG,"6-3",190,Real Madrid,Mahon,"2009 Rnd 2 Pick 4",Spain,Spanish ACB
2019,G,4,Jaime Fernandez,UNI,31.0,30.375,28.5,9.75,22.625,0.54125,3.0,9.125,0.40625,6.0,7.25,1.03,1.0,5.375,6.375,10.75,2.875,0.0,4.25,5.875,2019,PG,"6-2",178,Unicaja,Madrid,"2015 NBA Draft, Undrafted",Spain,Spanish ACB
2020,G,9,Jaime Fernandez,UNI,21.0,27.625,26.5,8.5,20.5,0.5225,3.0,9.0,0.41125,6.5,7.75,1.04125,1.375,4.625,6.125,10.25,4.0,0.25,4.25,6.375,2019,PG,"6-2",178,Unicaja,Madrid,"2015 NBA Draft, Undrafted",Spain,Spanish ACB
2021,G,15,Jaime Fernandez,UNI,27.0,27.625,29.375,10.125,22.875,0.55625,3.0,8.25,0.4575,6.0,7.625,0.98625,0.75,4.25,4.875,11.125,2.5,0.25,5.5,6.5,2019,PG,"6-2",178,Unicaja,Madrid,"2015 NBA Draft, Undrafted",Spain,Spanish ACB
2022,G,9,Jaime Fernandez,UNI,24.0,25.25,29.625,10.75,24.75,0.54375,2.75,7.625,0.44375,5.5,6.375,1.0575,1.5,4.25,5.625,9.0,2.0,0.125,4.625,7.0,2019,PG,"6-2",178,Unicaja,Madrid,"2015 NBA Draft, Undrafted",Spain,Spanish ACB
2023,G,8,Jaime Fernandez,TEN,33.0,22.25,31.875,10.125,26.125,0.485,3.125,12.125,0.3175,8.625,9.875,1.09375,0.875,5.375,6.375,8.75,3.125,0.25,5.125,5.25,2019,PG,"6-2",178,Unicaja,Madrid,"2015 NBA Draft, Undrafted",Spain,Spanish ACB
2024,G,8,Jaime Fernandez,TEN,22.0,22.125,32.75,10.625,25.5,0.5225,2.375,8.125,0.35375,9.125,11.0,1.03875,1.375,4.375,5.75,7.25,2.875,0.0,3.75,5.0,2019,PG,"6-2",178,Unicaja,Madrid,"2015 NBA Draft, Undrafted",Spain,Spanish ACB
2019,G,5,Luka Rupnik,MON,32.0,17.375,26.75,7.375,20.625,0.44875,5.0,14.0,0.445,7.0,8.25,1.065,1.5,3.75,5.25,6.5,2.875,0.125,4.75,7.25,2020,PG,"6-1",157,Casademont Zaragoza,Ljubljana,"2015 NBA Draft, Undrafted",Slovenia,Spanish ACB
2019,G,6,Facundo Campazzo,RMB,41.0,29.875,26.0,7.125,17.25,0.5125,3.125,8.5,0.46375,8.625,9.625,1.12375,1.25,5.5,6.75,12.375,3.375,0.0,4.125,5.0,2019,PG,"5-11",165,Real Madrid,Cordoba,"2013 NBA Draft, Undrafted",Argentina,Spanish ACB
2020,G,6,Facundo Campazzo,RMB,26.0,28.25,29.75,8.625,20.375,0.53375,4.375,10.75,0.5125,8.0,8.875,1.12125,0.875,5.875,6.625,13.375,3.125,0.125,5.5,5.5,2019,PG,"5-11",165,Real Madrid,Cordoba,"2013 NBA Draft, Undrafted",Argentina,Spanish ACB
2021,G,14,Facundo Campazzo,RMB,10.0,27.25,29.625,9.125,20.0,0.565,3.875,11.0,0.4375,7.75,8.5,1.12875,0.25,6.375,6.625,12.625,6.375,0.0,6.375,3.875,2019,PG,"5-11",165,Real Madrid,Cordoba,"2013 NBA Draft, Undrafted",Argentina,Spanish ACB
2024,G,11,Facundo Campazzo,RMB,26.0,28.75,31.75,9.375,19.375,0.6025,4.25,10.75,0.5025,8.875,9.625,1.14625,1.125,4.625,5.75,14.875,4.0,0.125,6.625,5.0,2019,PG,"5-11",165,Real Madrid,Cordoba,"2013 NBA Draft, Undrafted",Argentina,Spanish ACB
2019,G,8,Aleksandar Cvetkovic,BRE,32.0,28.125,24.75,7.625,18.125,0.5275,4.875,12.125,0.49625,4.625,5.25,1.09125,0.5,4.875,5.375,7.25,1.75,0.0,4.625,5.375,2019,PG,"6-2",165,BAXI Manresa,Belgrade,"2015 NBA Draft, Undrafted",Serbia,Spanish ACB
2020,G,7,Aleksandar Cvetkovic,MAN,12.0,24.5,28.25,7.875,18.625,0.53125,3.25,8.625,0.4775,9.125,10.375,1.0975,1.0,2.75,3.875,10.375,1.5,0.0,4.375,7.625,2019,PG,"6-2",165,BAXI Manresa,Belgrade,"2015 NBA Draft, Undrafted",Serbia,Spanish ACB
2021,G,42,Aleksandar Cvetkovic,EST,28.0,19.375,16.25,5.375,11.5,0.5875,3.125,7.875,0.505,2.375,2.625,1.11875,1.0,3.5,4.375,7.125,2.25,0.0,5.125,7.625,2019,PG,"6-2",165,BAXI Manresa,Belgrade,"2015 NBA Draft, Undrafted",Serbia,Spanish ACB
2022,G,41,Aleksandar Cvetkovic,BETIS,22.0,23.125,13.875,4.375,10.75,0.51375,2.625,7.125,0.46875,2.375,2.625,1.11125,0.75,3.0,3.625,6.125,1.875,0.0,3.875,8.0,2019,PG,"6-2",165,BAXI Manresa,Belgrade,"2015 NBA Draft, Undrafted",Serbia,Spanish ACB
2023,G,40,Aleksandar Cvetkovic,BETIS,33.0,21.375,17.375,5.375,12.625,0.53,3.375,8.5,0.5,3.25,3.875,1.07625,0.75,4.75,5.375,5.75,2.5,0.0,3.375,9.0,2019,PG,"6-2",165,BAXI Manresa,Belgrade,"2015 NBA Draft, Undrafted",Serbia,Spanish ACB
2019,G,9,Kevin Pangos,FCB,43.0,24.625,24.25,8.5,19.25,0.55125,4.0,9.375,0.52625,3.375,4.5,0.9325,1.0,3.625,4.625,9.625,1.75,0.0,5.625,7.25,2019,PG,"6-2",185,Barca,Newmarket,"2015 NBA Draft, Undrafted",Canada,Spanish ACB
2024,G,45,Kevin Pangos,VAL,11.0,18.5,16.25,5.875,17.25,0.425,3.0,8.875,0.41625,1.5,2.25,0.83375,0.75,3.625,4.375,11.375,1.5,0.375,3.0,7.375,2019,PG,"6-2",185,Barca,Newmarket,"2015 NBA Draft, Undrafted",Canada,Spanish ACB
2019,G,10,Ferran Bassas,TEN,34.0,23.875,24.25,8.25,17.75,0.57625,3.875,10.75,0.4525,4.0,4.75,1.05375,1.125,3.5,4.625,12.0,1.625,0.0,4.5,6.125,2019,PG,"6-0",188,Hereda San Pablo Burgos,Barcelona,"2014 NBA Draft, Undrafted",Spain,Spanish ACB
2020,G,18,Ferran Bassas,SPB,29.0,27.625,23.125,8.0,17.5,0.57125,5.0,12.0,0.5175,2.25,3.25,0.8825,1.375,5.625,7.0,11.875,2.125,0.125,5.5,5.25,2019,PG,"6-0",188,Hereda San Pablo Burgos,Barcelona,"2014 NBA Draft, Undrafted",Spain,Spanish ACB
2021,G,25,Ferran Bassas,JOV,39.0,30.375,23.375,7.875,17.0,0.58125,4.125,10.125,0.5075,3.375,3.75,1.125,1.25,4.0,5.25,11.25,2.5,0.0,6.5,5.625,2019,PG,"6-0",188,Hereda San Pablo Burgos,Barcelona,"2014 NBA Draft, Undrafted",Spain,Spanish ACB
2022,G,16,Ferran Bassas,JOV,20.0,20.0,26.375,8.625,21.0,0.51375,5.75,14.375,0.50375,3.375,3.75,1.125,1.25,3.375,4.625,8.75,2.625,0.0,4.25,4.125,2019,PG,"6-0",188,Hereda San Pablo Burgos,Barcelona,"2014 NBA Draft, Undrafted",Spain,Spanish ACB
2023,G,27,Ferran Bassas,GCN,31.0,22.25,23.0,7.875,18.875,0.5175,4.5,12.75,0.4375,2.875,3.625,1.0225,1.5,3.375,4.875,10.25,1.375,0.125,5.125,5.375,2019,PG,"6-0",188,Hereda San Pablo Burgos,Barcelona,"2014 NBA Draft, Undrafted",Spain,Spanish ACB
2024,G,32,Ferran Bassas,GCN,26.0,20.375,22.375,6.625,17.875,0.46625,4.125,13.0,0.39375,5.0,6.125,1.0175,1.0,2.875,3.875,11.875,3.125,0.0,6.0,6.125,2019,PG,"6-0",188,Hereda San Pablo Burgos,Barcelona,"2014 NBA Draft, Undrafted",Spain,Spanish ACB
2019,G,12,Marcelinho Huertas,BASK,34.0,24.5,22.375,8.75,17.75,0.61875,1.875,5.0,0.46875,2.875,3.0,1.2125,1.375,4.625,6.0,14.875,2.125,0.125,5.25,4.0,2019,PG,"6-3",200,Lenovo Tenerife,Santa Catarina,"2005 NBA Draft, Undrafted",Brazil,Spanish ACB
2020,G,11,Marcelinho Huertas,TEN,25.0,35.75,25.625,9.625,20.75,0.575,1.875,6.25,0.37125,4.75,4.75,1.2275,1.125,3.625,4.75,16.75,2.125,0.0,7.75,4.25,2019,PG,"6-3",200,Lenovo Tenerife,Santa Catarina,"2005 NBA Draft, Undrafted",Brazil,Spanish ACB
2021,G,4,Marcelinho Huertas,TEN,40.0,31.875,34.375,13.125,26.375,0.625,2.625,6.875,0.485,5.375,5.75,1.1725,1.125,3.625,4.75,14.75,1.75,0.0,6.625,4.0,2019,PG,"6-3",200,Lenovo Tenerife,Santa Catarina,"2005 NBA Draft, Undrafted",Brazil,Spanish ACB
2022,G,5,Marcelinho Huertas,TEN,37.0,29.5,31.875,11.625,25.25,0.5775,1.625,5.25,0.37875,7.0,7.75,1.12875,1.625,3.375,5.0,16.125,1.625,0.0,6.75,4.25,2019,PG,"6-3",200,Lenovo Tenerife,Santa Catarina,"2005 NBA Draft, Undrafted",Brazil,Spanish ACB
2023,G,9,Marcelinho Huertas,TEN,35.0,27.75,31.5,12.75,25.0,0.63625,1.5,4.5,0.41,4.5,5.625,1.02375,1.125,4.125,5.25,15.25,1.875,0.0,7.75,2.875,2019,PG,"6-3",200,Lenovo Tenerife,Santa Catarina,"2005 NBA Draft, Undrafted",Brazil,Spanish ACB
2024,G,7,Marcelinho Huertas,TEN,29.0,31.875,33.0,12.875,26.125,0.6175,2.375,6.375,0.48125,4.75,5.375,1.10125,1.25,4.5,5.75,15.25,1.75,0.0,6.375,3.75,2019,PG,"6-3",200,Lenovo Tenerife,Santa Catarina,"2005 NBA Draft, Undrafted",Brazil,Spanish ACB
2019,G,13,Luca Vildoza,BASK,34.0,30.25,22.25,7.625,17.75,0.54,3.5,10.25,0.425,3.5,4.125,1.07125,0.75,4.125,4.875,8.5,3.875,0.5,4.5,5.125,2019,PG,"6-3",190,Baskonia,Buenos Aires,"2017 NBA Draft, Undrafted",Argentina,Spanish ACB
2020,G,27,Luca Vildoza,BASK,19.0,29.125,20.625,7.375,19.375,0.4725,3.25,10.375,0.395,2.75,3.125,1.0875,0.875,6.5,7.375,7.0,3.25,0.625,4.875,5.375,2019,PG,"6-3",190,Baskonia,Buenos Aires,"2017 NBA Draft, Undrafted",Argentina,Spanish ACB
2021,G,17,Luca Vildoza,BASK,27.0,29.375,27.875,9.125,21.875,0.525,4.125,11.5,0.44375,5.5,6.625,1.03625,0.625,3.625,4.25,9.5,4.125,0.25,6.0,3.75,2019,PG,"6-3",190,Baskonia,Buenos Aires,"2017 NBA Draft, Undrafted",Argentina,Spanish ACB
2019,G,14,Bruno Fitipaldo,SPB,34.0,29.5,22.25,7.125,16.25,0.5525,3.375,8.875,0.48375,4.375,5.5,0.99625,0.875,3.375,4.25,10.875,2.5,0.0,4.875,5.375,2019,PG,"6-0",183,Lenovo Tenerife,Montevideo,"2013 NBA Draft, Undrafted",Uruguay,Spanish ACB
2020,G,12,Bruno Fitipaldo,SPB,29.0,23.25,25.125,8.5,19.125,0.5525,4.125,11.0,0.4675,4.125,4.5,1.1275,0.5,3.375,3.875,9.75,1.625,0.25,5.125,7.0,2019,PG,"6-0",183,Lenovo Tenerife,Montevideo,"2013 NBA Draft, Undrafted",Uruguay,Spanish ACB
2021,G,21,Bruno Fitipaldo,TEN,40.0,28.375,27.25,9.0,22.375,0.505,3.375,10.375,0.41125,5.625,7.0,1.01375,0.875,3.25,4.25,12.0,3.375,0.0,5.375,6.125,2019,PG,"6-0",183,Lenovo Tenerife,Montevideo,"2013 NBA Draft, Undrafted",Uruguay,Spanish ACB
2022,G,15,Bruno Fitipaldo,TEN,37.0,28.875,27.25,8.25,19.625,0.5225,4.0,11.375,0.4425,6.75,7.25,1.165,1.625,3.625,5.25,10.375,2.625,0.125,4.75,4.875,2019,PG,"6-0",183,Lenovo Tenerife,Montevideo,"2013 NBA Draft, Undrafted",Uruguay,Spanish ACB
2023,G,38,Bruno Fitipaldo,TEN,35.0,25.375,19.125,6.125,16.5,0.465,3.75,10.5,0.45,3.0,3.875,0.97875,0.375,2.75,3.0,8.5,2.5,0.25,4.25,7.375,2019,PG,"6-0",183,Lenovo Tenerife,Montevideo,"2013 NBA Draft, Undrafted",Uruguay,Spanish ACB
2024,G,35,Bruno Fitipaldo,TEN,29.0,25.625,20.625,7.125,17.125,0.5225,4.0,11.25,0.45,2.25,2.5,1.1,0.625,1.625,2.25,7.5,2.375,0.25,2.375,7.0,2019,PG,"6-0",183,Lenovo Tenerife,Montevideo,"2013 NBA Draft, Undrafted",Uruguay,Spanish ACB
2019,G,15,Bo McCalebb,ZAR,37.0,27.125,22.125,8.875,18.625,0.595,1.625,4.625,0.42375,2.875,4.5,0.77875,1.625,4.125,5.75,9.875,3.0,0.125,3.5,4.0,2019,PG,"5-10",180,Urbas Fuenlabrada,New Orleans (LA),"2008 NBA Draft, Undrafted",United StatesNorth Macedonia,Spanish ACB
2019,G,16,Sam Van Rossom,VAL,39.0,26.875,21.875,8.0,18.0,0.555,4.125,11.25,0.45875,1.75,2.125,1.035,0.75,4.375,5.125,11.75,1.25,0.0,4.25,3.625,2019,PG,"6-2",180,Valencia Basket,Ghent,"2008 NBA Draft, Undrafted",Belgium,Spanish ACB
2020,G,19,Sam Van Rossom,VAL,20.0,27.375,23.125,8.5,17.625,0.60125,3.875,8.75,0.5475,2.375,2.75,1.0625,1.125,4.0,5.0,11.125,1.125,0.0,6.125,3.125,2019,PG,"6-2",180,Valencia Basket,Ghent,"2008 NBA Draft, Undrafted",Belgium,Spanish ACB
2021,G,30,Sam Van Rossom,VAL,39.0,26.75,21.875,7.375,15.25,0.6075,4.0,9.125,0.5475,3.0,3.5,1.09375,0.375,4.0,4.375,9.875,2.0,0.125,4.125,3.5,2019,PG,"6-2",180,Valencia Basket,Ghent,"2008 NBA Draft, Undrafted",Belgium,Spanish ACB
2022,G,25,Sam Van Rossom,VAL,22.0,26.0,20.75,6.75,16.75,0.4975,4.75,11.625,0.505,2.625,3.0,1.0875,1.0,5.125,6.125,11.875,1.5,0.0,4.625,5.5,2019,PG,"6-2",180,Valencia Basket,Ghent,"2008 NBA Draft, Undrafted",Belgium,Spanish ACB
2019,G,17,Guillem Vives,VAL,37.0,22.25,21.625,7.25,17.25,0.52,3.875,11.375,0.42,3.5,4.125,1.055,0.875,4.5,5.375,8.5,2.5,0.625,4.75,8.25,2019,PG,"6-3",172,Valencia Basket,Barcelona,"2015 NBA Draft, Undrafted",Spain,Spanish ACB
2020,G,22,Guillem Vives,VAL,20.0,22.875,22.125,7.0,16.875,0.52125,3.875,10.5,0.46875,4.125,4.625,1.11625,1.0,4.75,5.75,7.5,4.125,1.125,3.75,6.75,2019,PG,"6-3",172,Valencia Basket,Barcelona,"2015 NBA Draft, Undrafted",Spain,Spanish ACB
2021,G,46,Guillem Vives,VAL,33.0,23.125,14.25,5.375,14.25,0.465,2.25,8.125,0.35,1.375,1.875,0.92125,0.75,5.125,5.75,6.75,3.375,1.125,3.0,7.0,2019,PG,"6-3",172,Valencia Basket,Barcelona,"2015 NBA Draft, Undrafted",Spain,Spanish ACB
2022,G,23,Guillem Vives,JOV,40.0,28.875,21.25,7.25,16.0,0.56125,3.75,9.875,0.4775,3.0,3.75,1.0125,0.25,4.125,4.375,8.625,2.5,0.625,3.5,8.625,2019,PG,"6-3",172,Valencia Basket,Barcelona,"2015 NBA Draft, Undrafted",Spain,Spanish ACB
2023,G,41,Guillem Vives,JOV,39.0,28.25,16.5,5.25,13.125,0.49875,2.875,8.375,0.43,3.125,3.75,1.045,1.0,4.0,5.0,9.25,2.0,0.625,3.875,8.25,2019,PG,"6-3",172,Valencia Basket,Barcelona,"2015 NBA Draft, Undrafted",Spain,Spanish ACB
2024,G,48,Guillem Vives,JOV,20.0,27.5,15.25,4.625,11.875,0.48875,3.0,7.375,0.50875,3.0,3.25,1.14625,0.625,5.25,5.875,6.75,1.875,0.375,3.5,7.75,2019,PG,"6-3",172,Valencia Basket,Barcelona,"2015 NBA Draft, Undrafted",Spain,Spanish ACB
2019,G,18,Tomas Bellas,MON,33.0,26.0,21.0,6.875,15.625,0.555,3.375,7.5,0.55875,3.875,5.125,0.9325,0.75,4.0,4.625,6.875,2.5,0.0,2.75,6.0,2019,PG,"6-1",198,Urbas Fuenlabrada,Madrid,"2009 NBA Draft, Undrafted",Spain,Spanish ACB
2020,G,21,Tomas Bellas,MON,19.0,32.375,22.5,7.625,20.625,0.46625,1.625,7.125,0.28,5.625,8.25,0.845,1.875,5.75,7.5,11.5,2.125,0.0,4.25,6.0,2019,PG,"6-1",198,Urbas Fuenlabrada,Madrid,"2009 NBA Draft, Undrafted",Spain,Spanish ACB
2021,G,34,Tomas Bellas,MUR,29.0,27.625,19.375,6.25,14.375,0.54375,2.75,7.375,0.45875,4.125,5.0,1.01875,1.0,3.625,4.625,7.75,2.75,0.0,3.25,6.75,2019,PG,"6-1",198,Urbas Fuenlabrada,Madrid,"2009 NBA Draft, Undrafted",Spain,Spanish ACB
2022,G,35,Tomas Bellas,MUR,34.0,22.5,16.75,5.25,13.375,0.48375,3.0,8.375,0.45,3.375,3.875,1.0625,0.875,3.625,4.5,7.625,2.5,0.0,4.125,9.125,2019,PG,"6-1",198,Urbas Fuenlabrada,Madrid,"2009 NBA Draft, Undrafted",Spain,Spanish ACB
2023,G,49,Tomas Bellas,MUR,33.0,22.875,11.375,3.75,10.5,0.4475,1.625,6.75,0.29375,2.125,2.75,0.9825,1.0,5.0,6.0,7.625,2.125,0.0,3.0,7.875,2019,PG,"6-1",198,Urbas Fuenlabrada,Madrid,"2009 NBA Draft, Undrafted",Spain,Spanish ACB
2019,G,19,Charlon Kloof,MUR,31.0,22.125,20.875,7.125,19.125,0.46375,2.125,6.125,0.42375,4.5,6.625,0.85375,1.375,5.875,7.375,6.5,2.75,1.125,4.875,10.0,2020,G,"6-3",195,Urbas Fuenlabrada,Paramaribo,"2014 NBA Draft, Undrafted",Republic of SurinameNetherlands,Spanish ACB
2019,G,20,Carlos Alocen,ZAR,37.0,19.875,20.25,7.125,15.625,0.5725,3.0,7.625,0.5,3.0,4.625,0.805,0.5,5.75,6.25,9.0,2.375,0.125,6.25,5.375,2019,PG,"6-5",205,Real Madrid,Zaragoza,"2022 NBA Draft, Undrafted",Spain,Spanish ACB
2020,G,26,Carlos Alocen,ZAR,28.0,25.625,21.25,8.125,18.0,0.56625,2.75,7.75,0.43875,2.25,3.125,0.875,1.0,6.375,7.375,10.0,1.625,0.25,5.125,4.25,2019,PG,"6-5",205,Real Madrid,Zaragoza,"2022 NBA Draft, Undrafted",Spain,Spanish ACB
2021,G,31,Carlos Alocen,RMB,38.0,17.25,20.5,7.25,21.25,0.43,2.875,10.375,0.34375,3.0,4.125,0.9025,1.25,6.875,8.125,8.75,1.875,0.125,5.875,4.625,2019,PG,"6-5",205,Real Madrid,Zaragoza,"2022 NBA Draft, Undrafted",Spain,Spanish ACB
2022,G,30,Carlos Alocen,RMB,11.0,12.75,19.25,6.375,20.375,0.395,3.75,11.75,0.3975,2.625,4.25,0.78125,1.125,5.875,7.0,5.375,2.625,0.0,3.25,6.375,2019,PG,"6-5",205,Real Madrid,Zaragoza,"2022 NBA Draft, Undrafted",Spain,Spanish ACB
2024,G,37,Carlos Alocen,RMB,14.0,13.125,19.875,6.125,19.125,0.39875,1.625,9.375,0.2175,6.125,7.375,1.04125,0.875,7.75,8.5,10.625,2.5,1.25,8.125,5.25,2019,PG,"6-5",205,Real Madrid,Zaragoza,"2022 NBA Draft, Undrafted",Spain,Spanish ACB
2019,G,21,Andrew Albicy,AND,33.0,31.5,19.75,6.625,17.5,0.47375,4.0,11.375,0.435,2.5,3.375,0.95125,1.0,3.375,4.25,12.375,3.0,0.125,4.75,4.875,2020,PG,"5-10",165,Gran Canaria,Sevres,"2012 NBA Draft, Undrafted",France,Spanish ACB
2021,G,32,Andrew Albicy,GCN,36.0,29.5,19.625,6.0,15.5,0.4775,3.0,8.75,0.42625,4.75,6.0,0.985,0.75,3.0,3.875,10.0,3.125,0.125,6.0,5.375,2020,PG,"5-10",165,Gran Canaria,Sevres,"2012 NBA Draft, Undrafted",France,Spanish ACB
2022,G,39,Andrew Albicy,GCN,28.0,29.0,14.625,4.75,12.875,0.45875,2.25,6.25,0.44125,3.0,4.0,0.95875,1.125,3.625,4.75,11.125,2.625,0.0,5.625,4.0,2020,PG,"5-10",165,Gran Canaria,Sevres,"2012 NBA Draft, Undrafted",France,Spanish ACB
2023,G,44,Andrew Albicy,GCN,35.0,28.875,15.0,4.75,12.625,0.47,2.75,7.75,0.445,2.75,3.875,0.8725,0.5,3.875,4.5,10.75,3.5,0.0,4.5,3.875,2020,PG,"5-10",165,Gran Canaria,Sevres,"2012 NBA Draft, Undrafted",France,Spanish ACB
2024,G,49,Andrew Albicy,GCN,28.0,29.875,14.5,4.5,14.375,0.38875,2.25,9.125,0.30625,3.25,4.0,1.05125,1.125,3.25,4.25,10.375,2.375,0.125,4.625,4.75,2020,PG,"5-10",165,Gran Canaria,Sevres,"2012 NBA Draft, Undrafted",France,Spanish ACB
2019,G,22,Rafa Luz,AND,34.0,22.875,17.875,5.75,13.25,0.54375,1.875,5.625,0.41,4.375,5.25,1.065,1.875,5.625,7.5,8.125,4.0,0.25,3.625,7.75,2019,PG,"6-3",202,UCAM Murcia CB,Sao Paulo,"2014 NBA Draft, Undrafted",Brazil,Spanish ACB
2020,G,37,Rafa Luz,MUR,22.0,25.5,15.5,5.375,14.25,0.4675,1.75,5.25,0.41625,3.125,3.875,0.99125,1.75,5.375,7.125,7.625,2.25,0.0,4.625,5.5,2019,PG,"6-3",202,UCAM Murcia CB,Sao Paulo,"2014 NBA Draft, Undrafted",Brazil,Spanish ACB
2022,G,34,Rafa Luz,BBB,33.0,26.75,17.0,6.0,12.875,0.58375,2.125,5.0,0.53,2.75,3.875,0.89625,1.25,5.375,6.625,8.625,2.875,0.5,4.875,6.875,2019,PG,"6-3",202,UCAM Murcia CB,Sao Paulo,"2014 NBA Draft, Undrafted",Brazil,Spanish ACB
2024,G,50,Rafa Luz,AND,24.0,27.875,13.875,5.0,12.125,0.50875,1.5,5.0,0.36875,2.625,3.25,0.99125,1.375,4.875,6.125,11.0,3.5,0.25,4.75,6.25,2019,PG,"6-3",202,UCAM Murcia CB,Sao Paulo,"2014 NBA Draft, Undrafted",Brazil,Spanish ACB
2019,G,23,Rodrigo San Miguel,TEN,32.0,29.5,17.75,5.75,13.125,0.55,3.375,8.75,0.48875,2.75,4.25,0.8025,0.875,2.625,3.5,8.625,1.75,0.125,3.5,4.625,2019,PG,"6-3",194,Casademont Zaragoza,Zaragoza,"2007 NBA Draft, Undrafted",Spain,Spanish ACB
