Year_x,Position,#,Player,Team_x,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year_y,Pos,HT,WT,Team_y,Birth City,Draft Status,Nationality,League
2021,C,5,Tibor Pleiss,EFE,13.0,27.375,19.25,7.625,11.5,0.8225,1.0,2.375,0.5,2.75,3.0,1.1687500000000002,2.75,5.25,8.0,1.5,0.875,0.5,1.25,3.125,2019,C,7-3,256,Anadolu Efes,Bergisch Gladbach,2010 Rnd 2 Pick 1,Germany,Turkish BSL
2022,C,2,Tibor Pleiss,EFE,25.0,31.625,16.0,6.25,10.75,0.7237499999999999,1.0,2.5,0.485,2.75,3.125,1.07125,1.75,5.25,6.875,1.375,0.625,0.875,0.875,2.625,2019,C,7-3,256,Anadolu Efes,Bergisch Gladbach,2010 Rnd 2 Pick 1,Germany,Turkish BSL
2023,C,15,Tibor Pleiss,EFE,16.0,30.25,11.625,5.25,10.75,0.6074999999999999,0.625,2.125,0.37,0.5,0.5,1.07125,2.625,5.125,7.875,0.875,0.75,0.5,1.375,3.0,2019,C,7-3,256,Anadolu Efes,Bergisch Gladbach,2010 Rnd 2 Pick 1,Germany,Turkish BSL
2020,C,11,Gabriel Olaseni,BURS,23.0,41.75,13.75,5.25,8.0,0.8187500000000001,0.0,0.125,0.0,3.125,4.0,0.98,4.375,6.5,10.875,1.375,0.75,0.875,1.875,4.625,2019,C,6-10,225,Bursaspor,London,"2015 NBA Draft, Undrafted",England,Turkish BSL
2021,C,4,Gabriel Olaseni,DEM,27.0,39.125,19.5,7.125,11.5,0.7775,0.0,0.0,0.0,5.125,6.375,0.98875,4.375,7.0,11.375,1.125,0.75,0.75,2.0,4.375,2019,C,6-10,225,Bursaspor,London,"2015 NBA Draft, Undrafted",England,Turkish BSL
2022,C,4,Gabriel Olaseni,DBI,35.0,34.375,15.125,5.75,10.125,0.7062499999999999,0.0,0.0,0.0,3.625,4.625,0.99,3.125,4.875,8.0,0.875,0.625,0.5,2.125,3.0,2019,C,6-10,225,Bursaspor,London,"2015 NBA Draft, Undrafted",England,Turkish BSL
2023,C,7,Gabriel Olaseni,DBI,32.0,38.5,15.875,6.25,10.25,0.76125,0.0,0.0,0.0,3.5,4.875,0.8899999999999999,3.75,5.5,9.25,1.875,0.875,0.625,1.75,3.25,2019,C,6-10,225,Bursaspor,London,"2015 NBA Draft, Undrafted",England,Turkish BSL
2020,C,12,Emanuel Terry,BVS,20.0,35.5,13.5,5.75,8.0,0.8987499999999999,0.0,0.0,0.0,2.0,3.125,0.81625,2.5,7.375,9.875,1.625,1.375,1.375,1.875,3.5,2019,F,6-9,220,Teksut Bandirma,Birmingham (AL),"2018 NBA Draft, Undrafted",United States,Turkish BSL
2020,C,13,James McAdoo,BES,11.0,25.875,10.625,4.75,7.75,0.7725,0.0,0.125,0.0,1.125,1.875,0.735,3.375,4.875,8.25,1.0,0.875,1.25,1.125,2.0,2019,F,6-9,230,Besiktas Icrypex,Norfolk (VA),"2014 NBA Draft, Undrafted",United States,Turkish BSL
2020,C,14,Johnny Hamilton,DBI,22.0,29.625,10.25,4.125,7.875,0.65625,0.0,0.25,0.3125,1.875,3.125,0.7637499999999999,3.875,4.25,8.125,1.25,0.625,1.875,1.625,3.125,2019,C,7-0,230,Darussafaka Basketbol Istanbul,Jacksonville (TX),"2018 NBA Draft, Undrafted",United States,Turkish BSL
2021,C,25,Johnny Hamilton,FEN,10.0,18.75,8.125,3.5,4.75,0.92125,0.0,0.0,0.0,1.125,1.5,0.9375,1.625,3.375,5.0,0.75,0.25,0.875,1.5,2.5,2019,C,7-0,230,Darussafaka Basketbol Istanbul,Jacksonville (TX),"2018 NBA Draft, Undrafted",United States,Turkish BSL
2022,C,5,Johnny Hamilton,AFYO,12.0,42.625,15.125,6.0,11.625,0.65375,0.25,0.875,0.3125,2.875,5.125,0.6887500000000001,3.75,9.125,12.875,1.25,1.125,2.625,1.125,2.75,2019,C,7-0,230,Darussafaka Basketbol Istanbul,Jacksonville (TX),"2018 NBA Draft, Undrafted",United States,Turkish BSL
2023,C,13,Johnny Hamilton,MERK,24.0,33.375,13.125,5.25,8.625,0.7575,0.0,0.0,0.0,2.75,4.0,0.8599999999999999,3.0,5.875,8.875,0.625,0.625,2.375,2.125,3.75,2019,C,7-0,230,Darussafaka Basketbol Istanbul,Jacksonville (TX),"2018 NBA Draft, Undrafted",United States,Turkish BSL
2020,C,15,Sertac Sanli,EFE,23.0,20.25,9.75,4.0,6.625,0.765,0.5,0.75,0.80375,1.25,1.5,1.0187499999999998,2.0,4.0,5.875,0.75,0.625,1.0,0.875,3.75,2019,FC,7-0,254,Anadolu Efes,Istanbul,"2013 NBA Draft, Undrafted",Turkey,Turkish BSL
2021,C,21,Sertac Sanli,EFE,34.0,20.25,10.875,3.875,6.875,0.71875,0.75,1.625,0.58125,1.875,2.375,1.01625,1.5,3.0,4.5,1.0,0.5,0.75,0.875,2.625,2019,FC,7-0,254,Anadolu Efes,Istanbul,"2013 NBA Draft, Undrafted",Turkey,Turkish BSL
2020,C,16,Samet Geyik,BES,17.0,25.875,8.25,3.625,8.0,0.5625,0.375,1.0,0.48125,0.625,1.125,0.7037499999999999,2.375,2.625,5.0,1.0,0.875,0.75,0.625,4.125,2019,F,6-9,210,Besiktas Icrypex,Manisa,"2015 NBA Draft, Undrafted",Turkey,Turkish BSL
2021,F,26,Samet Geyik,TUR,30.0,23.75,7.25,3.0,5.25,0.7037499999999999,0.125,0.625,0.2675,1.25,1.875,0.83375,2.125,3.25,5.5,0.875,0.75,0.375,0.875,4.25,2019,F,6-9,210,Besiktas Icrypex,Manisa,"2015 NBA Draft, Undrafted",Turkey,Turkish BSL
