Year,Position,#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
2019,G,26,Nikola Lucic,SPAR,23.0,30.25,6.5,2.25,6.25,0.4525,1.75,5.0,0.43999999999999995,0.125,0.25,0.9375,0.375,1.5,1.875,0.875,0.625,0.0,1.125,4.125
2019,G,27,Branimir Berbakov,PAZ,25.0,22.25,5.0,1.5,4.0,0.45875,0.5,1.875,0.32875,1.5,1.75,1.1400000000000001,0.625,1.625,2.25,4.25,1.375,0.0,2.0,4.25
2019,G,1,Eric Davis,ZEM,13.0,42.0,21.5,8.125,18.375,0.55625,2.5,7.875,0.39625,2.75,3.5,0.9725,0.5,5.0,5.5,3.75,1.25,0.5,1.75,3.875
2019,G,2,Stefan Zivanovic,BEO,19.0,41.0,20.125,6.125,14.625,0.5275,2.5,7.625,0.41000000000000003,5.25,6.375,1.04125,0.75,4.375,5.25,3.875,1.75,0.25,3.75,3.0
2019,G,3,Luka Andjusic,MET,12.0,36.375,18.75,5.625,14.375,0.48875,1.875,6.75,0.34625000000000006,5.625,6.5,1.08875,1.125,3.375,4.5,2.25,1.25,0.125,2.125,2.25
2019,G,4,Stefan Simic,SLOB,35.0,34.5,18.5,6.5,11.5,0.7037499999999999,0.5,2.25,0.27375,5.0,8.125,0.7625,1.875,7.0,8.875,3.75,2.0,0.625,2.125,3.875
2019,G,5,Luka Igrutinovic,SPAR,23.0,33.0,18.125,6.0,13.0,0.5750000000000001,0.5,2.25,0.2975,5.625,6.75,1.0387499999999998,1.25,4.625,5.875,5.875,1.0,0.0,4.5,3.25
2019,G,6,Uros Trifunovic,ZEM,25.0,40.375,17.25,6.25,14.25,0.54625,2.0,5.5,0.46625,2.625,3.25,1.0037500000000001,1.75,2.125,3.875,3.75,1.0,0.0,2.875,2.875
2019,G,7,Radovan Djokovic,BOR,34.0,32.625,17.125,5.375,12.375,0.54375,2.5,6.75,0.4575,3.875,4.625,1.04125,0.375,3.875,4.25,3.875,1.625,0.25,2.5,2.625
2019,G,8,Andreja Stevanovic,DYNA,24.0,25.375,16.875,5.375,12.5,0.53125,2.875,8.875,0.40875,3.25,4.375,0.94875,0.625,2.5,3.0,2.5,1.5,0.25,2.625,2.375
2019,G,9,Marko Jeremic,FMP,13.0,34.625,16.625,4.625,11.25,0.5125,2.5,6.375,0.49250000000000005,4.875,5.625,1.08,0.5,2.75,3.25,3.5,1.875,0.375,2.625,3.625
2019,G,10,Luka Asceric,MEG,11.0,30.75,15.5,5.0,10.0,0.625,3.0,6.625,0.56,2.5,3.125,0.9825,1.0,3.25,4.375,4.0,0.625,0.625,1.875,3.875
2019,G,11,Luka Andjusic,NOV,14.0,25.75,15.125,4.375,10.25,0.5325,2.375,6.125,0.47750000000000004,4.0,5.125,0.9862500000000001,0.875,3.0,3.875,3.125,1.125,0.0,1.875,2.5
2019,G,12,Aleksandar Vasic,MET,26.0,46.0,14.625,5.0,11.125,0.56875,1.875,5.25,0.43999999999999995,2.75,3.5,0.9762500000000001,0.375,2.75,3.125,10.375,2.125,0.0,3.625,3.375
2019,G,13,Dusan Kutlesic,DYNA,31.0,28.125,14.5,5.0,10.625,0.5825,1.5,5.0,0.3625,3.125,4.75,0.81625,1.0,2.25,3.25,4.125,2.25,0.25,2.25,2.75
2019,G,14,Aleksa Zaric,NOV,26.0,30.25,14.25,4.5,11.5,0.48625,2.375,7.375,0.40625,2.875,3.875,0.94125,1.625,3.5,5.125,1.375,0.75,0.125,1.25,3.375
2019,G,15,Stefan Mitrovic,TAM,33.0,25.75,12.875,4.625,9.625,0.59375,1.75,4.375,0.505,2.0,2.375,1.035,0.5,1.125,1.5,1.5,1.25,0.0,1.0,2.125
2019,G,16,Bojan Krstovic,TAM,20.0,32.125,12.125,4.375,9.5,0.57125,1.75,4.0,0.5275,1.75,2.125,1.03,0.5,2.5,3.0,3.875,0.875,0.125,2.375,2.375
2019,G,17,Aleksej Nesovic,PAZ,28.0,29.25,12.0,3.875,9.625,0.49750000000000005,1.125,3.625,0.38125,3.125,4.0,0.9862500000000001,0.75,3.25,4.125,5.0,1.625,0.125,3.0,4.25
2019,G,18,Nikola Cirkovic,SWIS,26.0,28.25,10.375,3.625,9.625,0.47750000000000004,1.5,4.125,0.44499999999999995,1.625,2.125,0.98875,0.75,2.125,2.875,3.875,1.25,0.0,2.25,3.5
2019,G,19,Petar Vorkapic,ZLAT,33.0,31.5,10.25,3.375,8.375,0.495,1.625,5.25,0.38625,2.0,2.75,0.9325,0.375,4.25,4.625,5.25,1.25,0.0,2.25,4.25
2019,G,20,Mirko Djeric,DYNA,32.0,29.5,10.125,3.125,8.125,0.48875,2.5,6.375,0.48,1.25,1.75,0.89625,0.375,2.875,3.25,3.375,1.0,0.0,1.25,2.75
2019,G,21,Nikola Hristov,SLOB,20.0,27.625,10.125,3.0,8.625,0.42875,1.875,6.75,0.35000000000000003,2.375,3.0,0.96375,0.5,2.375,2.875,2.625,0.625,0.0,1.875,2.0
2019,G,22,Aleksa Birovljev,NOV,25.0,26.0,10.0,2.75,8.375,0.40875,1.25,4.5,0.3575,3.25,4.125,0.9750000000000001,0.875,3.125,4.0,2.5,1.125,0.0,1.375,1.375
2019,G,23,Nemanja Simovic,ZLAT,3.0,26.75,8.375,3.75,9.125,0.51125,0.375,4.125,0.125,0.375,1.25,0.41625,0.375,2.5,2.875,1.625,0.375,0.0,1.25,0.375
2019,G,24,Branko Lazic,ZVE,15.0,22.5,7.875,2.625,5.75,0.5800000000000001,1.375,3.875,0.4625,1.125,1.25,1.08375,0.5,0.625,1.125,1.125,1.125,0.125,0.625,2.875
2019,G,25,Luka Mitrovic,SWIS,13.0,23.25,7.75,2.25,5.375,0.53625,0.5,1.75,0.34750000000000003,2.625,3.0,1.08875,0.25,1.75,2.0,3.25,0.625,0.0,1.625,2.25
2019,G,26,Aleksandar Miljkovic,DUN,34.0,23.125,6.625,2.25,6.125,0.44875,0.75,2.875,0.31625000000000003,1.5,2.0,0.92625,1.25,2.25,3.5,1.25,1.125,0.125,1.125,3.125
2019,G,27,Milan Radivojevic,SWIS,25.0,19.875,6.25,2.25,6.875,0.40125,1.0,4.25,0.29125,0.875,1.125,0.97875,0.125,1.625,1.75,2.5,0.875,0.0,1.75,3.75
2019,G,28,Andrija Marjanovic,MEG,7.0,18.875,6.125,2.375,7.375,0.39625,0.75,3.75,0.2375,0.75,0.875,1.0,1.125,1.75,2.875,0.875,1.375,0.125,0.5,1.625
2019,G,29,Stefan Momirov,FMP,13.0,24.625,5.375,2.125,5.75,0.45875,0.875,3.125,0.35125000000000006,0.25,0.375,0.9375,2.0,3.75,5.75,2.75,1.0,0.0,1.875,2.375
2019,G,30,Milos Drljan,BEO,23.0,20.0,3.75,1.25,3.875,0.41625,0.375,1.625,0.34500000000000003,0.75,0.75,1.1612500000000001,0.625,1.0,1.625,0.875,0.5,0.0,2.375,4.25
2019,F,1,Nemanja Krstic,PAZ,36.0,43.0,23.25,8.75,15.625,0.70125,1.5,3.75,0.49250000000000005,4.25,5.875,0.9175,2.625,4.875,7.5,3.25,0.625,0.125,2.625,2.0
2019,F,2,Ivan Smiljanic,TAM,36.0,38.25,19.875,6.25,13.125,0.59375,3.125,7.75,0.5025000000000001,4.25,5.25,1.03375,1.5,4.875,6.375,2.375,1.75,0.25,1.5,2.5
2019,F,3,Luke Doyle,MET,7.0,37.875,19.125,8.0,15.0,0.67,1.375,4.625,0.385,1.625,2.125,0.9375,0.375,3.375,3.75,1.625,0.875,0.125,2.0,2.875
2019,F,4,Milan Nikolic,DUN,29.0,32.5,17.75,6.125,12.5,0.61,2.125,4.75,0.5625,3.375,4.75,0.88625,1.625,5.25,7.0,3.0,1.5,0.5,2.75,4.0
2019,F,5,Mladen Grusanovis,BEO,23.0,36.5,15.75,4.5,11.625,0.485,1.375,5.25,0.3225,5.375,6.5,1.02125,1.25,3.25,4.625,1.5,1.0,0.125,2.5,2.5
2019,F,6,Bogdan Riznic,ZLAT,35.0,35.875,13.375,5.25,11.625,0.57125,1.375,4.125,0.41625,1.5,2.375,0.765,1.875,5.375,7.375,1.875,1.25,0.375,2.125,3.625
2019,F,7,Nemanja Kapetanovic,SWIS,25.0,34.75,13.125,4.25,11.25,0.48,1.5,6.0,0.305,3.125,3.75,1.03375,1.0,4.375,5.375,2.75,1.125,0.0,1.625,2.875
2019,F,8,Vanja Marinkovic,PAR,16.0,27.0,12.5,4.25,8.625,0.625,1.5,4.5,0.41000000000000003,2.375,3.25,0.9225,0.375,2.5,2.875,2.0,0.375,0.125,1.25,2.25
2019,F,9,Ognjen Dobric,ZVE,15.0,24.25,12.375,4.625,8.75,0.66625,1.25,3.875,0.39875,1.75,2.375,0.9375,1.0,2.0,3.0,0.75,0.75,0.25,1.0,1.25
2019,F,10,Filip Barna,SPAR,21.0,35.375,12.25,3.875,9.125,0.53125,0.75,2.75,0.32625000000000004,3.75,5.5,0.8699999999999999,1.375,4.75,6.25,4.625,0.375,0.375,4.125,3.375
2019,F,11,Dejan Davidovac,ZVE,16.0,26.125,11.875,3.875,8.75,0.5475,2.25,5.625,0.50375,2.0,2.875,0.8674999999999999,0.375,3.375,3.75,2.75,1.375,0.5,1.375,2.375
2019,F,12,Jovan Stamenic,MET,15.0,29.875,11.375,4.0,9.625,0.52125,1.125,4.25,0.31875,2.25,2.75,1.0225,0.625,1.375,1.875,0.75,1.375,0.125,0.875,3.375
2019,F,13,Edin Atic,MEG,11.0,30.25,10.75,3.625,9.375,0.48750000000000004,1.875,6.125,0.37,1.75,2.5,0.8525,1.0,5.0,6.0,7.125,2.75,0.75,1.875,2.75
2019,F,14,Aleksandar Tornjanski,TAM,31.0,25.125,10.5,4.25,8.0,0.65375,0.75,2.625,0.35125000000000006,1.375,1.875,0.9037499999999999,0.875,1.625,2.625,2.25,1.125,0.25,1.75,2.5
2019,F,15,Uros Carapic,BOR,35.0,26.25,10.375,3.25,8.125,0.5087499999999999,1.125,3.875,0.36374999999999996,2.625,3.0,1.07375,0.625,2.625,3.25,1.125,1.125,0.375,0.625,3.25
2019,F,16,Jovan Crnic,SLOB,33.0,29.25,10.0,3.375,7.125,0.59875,1.25,3.625,0.41625,2.0,2.75,0.9325,0.375,2.75,3.125,3.375,1.75,0.25,2.25,3.125
2019,F,17,Danilo Ostojic,DYNA,32.0,27.875,9.875,3.625,7.875,0.5725,0.75,2.875,0.34750000000000003,2.0,3.25,0.7437499999999999,1.5,3.75,5.25,3.125,1.0,0.375,1.875,2.75
2019,F,18,Marko Kovacevic,NOV,22.0,21.0,9.5,3.375,8.0,0.5325,1.375,3.875,0.45999999999999996,1.25,1.75,0.95875,1.0,2.75,3.75,0.625,0.625,0.375,1.25,2.5
2019,F,19,Petar Ivanovic,PAZ,18.0,27.375,9.5,3.375,7.125,0.5825,0.75,2.375,0.3925,2.125,2.875,0.915,1.0,3.0,4.0,2.875,1.875,0.0,3.0,4.25
2019,F,20,Vuk Karadzic,ZEM,26.0,22.375,9.25,3.0,7.375,0.51125,2.0,5.125,0.47875,1.25,1.5,1.04125,0.125,1.75,1.875,2.25,0.375,0.25,1.625,1.5
2019,F,21,Nikola Kovacevic,DUN,34.0,23.25,9.25,3.25,8.0,0.49875,1.125,3.5,0.41625,1.625,2.375,0.8724999999999999,1.125,1.75,2.875,1.0,0.125,0.125,1.0,2.25
2019,F,22,Aleksandar Bursac,FMP,13.0,23.5,9.0,3.625,8.0,0.5725,0.125,1.625,0.07375,1.625,2.625,0.7875,1.75,3.625,5.375,1.75,0.75,0.25,1.25,2.75
2019,F,23,Dusan Majstorovic,NOV,25.0,22.75,8.875,3.375,8.0,0.52,1.0,3.5,0.375,1.125,1.75,0.8450000000000001,2.0,1.5,3.5,0.875,0.75,0.125,1.25,2.5
2019,F,24,Vuk Vulikic,DYNA,26.0,28.0,8.125,2.875,7.625,0.46375,1.875,5.125,0.45999999999999996,0.625,1.0,0.7137499999999999,0.375,2.5,2.875,4.5,0.75,0.0,2.25,3.25
2019,F,25,Ivan Saicic,BEO,10.0,24.875,7.875,2.875,7.125,0.505,0.125,0.375,0.41625,2.0,3.0,0.83375,0.875,2.125,3.0,1.25,1.625,0.0,1.25,1.875
2019,F,26,Rade Zagorac,PAR,17.0,25.375,7.875,2.75,7.125,0.47625,1.0,3.375,0.38,1.375,2.25,0.76625,1.5,3.375,4.875,3.125,1.375,0.375,1.125,3.5
2019,F,27,Andrija Draskovic,DUN,36.0,21.75,7.25,2.75,7.125,0.47750000000000004,0.875,2.75,0.38,1.0,1.5,0.795,1.75,2.25,4.125,1.125,0.625,0.0,1.875,2.625
2019,F,28,Altin Islamovic,BEO,30.0,19.625,7.125,2.625,6.75,0.48125,1.5,4.5,0.40875,0.5,1.0,0.5725,1.375,2.0,3.375,1.0,0.625,0.0,0.625,1.625
2019,F,29,Bozidar Babovic,ZLAT,34.0,20.5,6.5,2.375,6.25,0.47,1.375,4.375,0.37875,0.5,0.625,0.8825,0.25,2.0,2.25,2.25,0.5,0.0,1.125,1.875
2019,F,30,Milan Munizaba,SWIS,22.0,19.625,6.375,1.625,4.75,0.43624999999999997,1.25,4.0,0.405,1.875,2.125,1.08125,0.0,1.5,1.625,1.75,1.25,0.0,0.625,2.625
2019,F,31,Pavle Kuzmanovic,BEO,20.0,19.5,6.125,2.125,5.0,0.53125,1.625,3.625,0.56,0.25,0.375,1.0,0.375,2.0,2.25,1.0,0.875,0.125,2.0,2.5
2019,F,1,Nemanja Bezbradica,BEO,5.0,32.0,23.25,7.75,15.75,0.615,2.25,7.0,0.40125,5.5,8.75,0.78625,1.5,5.5,7.0,3.5,2.0,0.5,3.25,2.75
2019,F,2,Nikola Miskovic,MEG,8.0,36.0,20.0,6.375,14.875,0.54,2.875,8.5,0.41625,4.375,5.625,0.9725,1.625,4.25,5.75,4.75,2.625,0.75,3.75,3.25
2019,F,3,Aleksa Novakovic,ZEM,22.0,41.75,17.5,6.0,12.75,0.58875,2.125,6.25,0.43624999999999997,3.25,4.5,0.89125,1.625,6.25,8.0,3.125,1.875,0.125,2.125,3.75
2019,F,4,Sead Hadzifejzovic,PAZ,35.0,29.875,16.75,5.625,11.25,0.625,1.125,3.625,0.37124999999999997,4.375,7.0,0.7825,3.0,5.5,8.5,2.125,1.375,0.25,2.25,3.625
2019,F,5,Nikola Siladji,SWIS,15.0,35.5,16.625,5.75,11.625,0.61625,2.125,6.0,0.45125,2.875,5.625,0.6525000000000001,3.375,5.5,8.875,1.375,0.625,0.875,0.875,4.0
2019,F,6,Stefan Fundic,MEG,12.0,24.5,13.5,5.875,8.75,0.83375,0.0,0.25,0.0,1.875,3.75,0.625,3.25,2.375,5.625,1.375,1.0,0.25,1.375,3.0
2019,F,7,Nikola Pavlovic,ZLAT,35.0,28.125,13.125,5.375,10.0,0.6625000000000001,0.5,2.125,0.27125,2.0,3.125,0.81375,2.25,4.375,6.625,1.625,0.75,0.375,1.875,2.75
2019,F,8,David Kadiri,SLOB,26.0,26.0,12.875,5.375,9.25,0.71875,0.375,0.875,0.515,1.875,2.75,0.8775,1.5,4.875,6.25,1.0,0.875,0.625,1.375,4.0
