"Year_x","Position","#","Player","Team_x","GP","MPG","PPG","FGM","FGA","FG%","3PM","3PA","3P%","FTM","FTA","FT%","ORB","DRB","RPG","APG","SPG","BPG","TOV","PF","Year_y","Pos","HT","WT","Team_y","Birth City","Draft Status","Nationality","League"
2023,F,17,Marko Pajic,ILI,20.0,29.875,20.375,8.375,15.25,0.6925,0.875,3.375,0.32375,2.625,3.625,0.905,2.875,7.125,10.0,3.625,1.75,0.25,2.0,2.625,2021,PF,"6-7","205",Ilirija,Ljubljana,"2014 NBA Draft, Undrafted",Slovenia,Slovenian SKL
2019,F,9,Tim Osolnik,KRK,29.0,21.125,19.625,7.125,17.875,0.49625,2.5,7.125,0.43125,3.0,4.75,0.80125,3.875,2.5,6.375,4.75,2.875,0.0,2.75,7.125,2019,G,"6-5","198",Krka Novo Mesto,Novo Mesto,"2018 NBA Draft, Undrafted",Slovenia,Slovenian SKL
2019,F,10,Matej Rojc,ZLA,29.0,40.875,19.25,6.375,16.0,0.49375,0.875,3.375,0.32375,5.75,7.125,1.01625,2.0,4.0,6.0,6.0,3.875,0.625,4.125,6.25,2019,G,"6-5","190",Sencur Gorenjska Gradbena Druzba Kranj,Koper,"2015 NBA Draft, Undrafted",Slovenia,Slovenian SKL
2020,G,15,Matej Rojc,SGG,18.0,33.125,18.5,5.5,12.0,0.5725,1.125,3.375,0.41625,6.25,7.25,1.0775,1.875,4.125,6.0,7.625,3.5,0.375,3.375,7.5,2019,G,"6-5","190",Sencur Gorenjska Gradbena Druzba Kranj,Koper,"2015 NBA Draft, Undrafted",Slovenia,Slovenian SKL
2021,F,21,Matej Rojc,SGG,19.0,37.125,13.875,3.875,12.5,0.3925,1.25,4.625,0.34875,4.625,5.625,1.0375,2.25,5.5,7.75,6.75,2.5,0.75,2.625,7.0,2019,G,"6-5","190",Sencur Gorenjska Gradbena Druzba Kranj,Koper,"2015 NBA Draft, Undrafted",Slovenia,Slovenian SKL
2022,G,21,Matej Rojc,SGG,26.0,35.125,17.625,5.0,13.875,0.45375,0.625,2.75,0.2575,7.125,8.125,1.08625,1.75,5.625,7.375,11.0,3.5,0.875,3.75,6.875,2019,G,"6-5","190",Sencur Gorenjska Gradbena Druzba Kranj,Koper,"2015 NBA Draft, Undrafted",Slovenia,Slovenian SKL
2023,G,20,Matej Rojc,SGG,28.0,25.125,19.125,4.75,13.75,0.43625,1.125,3.625,0.405,8.375,10.625,0.985,2.5,4.375,6.875,11.25,4.375,0.625,4.5,9.625,2019,G,"6-5","190",Sencur Gorenjska Gradbena Druzba Kranj,Koper,"2015 NBA Draft, Undrafted",Slovenia,Slovenian SKL
2024,G,15,Matej Rojc,LTH,22.0,33.75,17.875,4.5,13.625,0.41625,0.75,3.375,0.3025,8.0,10.25,0.9775,2.0,5.0,7.125,9.125,3.25,0.25,4.5,6.625,2019,G,"6-5","190",Sencur Gorenjska Gradbena Druzba Kranj,Koper,"2015 NBA Draft, Undrafted",Slovenia,Slovenian SKL
2019,F,15,Miha Skedelj,KRK,32.0,28.875,15.0,5.25,15.0,0.4325,1.625,7.0,0.29125,3.0,4.125,0.90625,1.75,10.0,11.75,4.375,2.375,0.375,4.5,6.375,2019,SG,"6-6","204",Krka Novo Mesto,Novo Mesto,"2021 NBA Draft, Undrafted",Slovenia,Slovenian SKL
2020,G,17,Miha Skedelj,KRK,19.0,27.5,16.5,5.625,16.75,0.41625,1.375,7.375,0.245,3.875,6.5,0.75,1.875,9.0,10.875,5.25,3.625,0.875,4.25,6.5,2019,SG,"6-6","204",Krka Novo Mesto,Novo Mesto,"2021 NBA Draft, Undrafted",Slovenia,Slovenian SKL
2021,G,15,Miha Skedelj,KRK,31.0,21.875,22.0,7.25,14.875,0.60125,3.125,7.0,0.555,4.5,6.25,0.915,2.125,8.375,10.5,2.375,3.125,0.375,2.375,6.25,2019,SG,"6-6","204",Krka Novo Mesto,Novo Mesto,"2021 NBA Draft, Undrafted",Slovenia,Slovenian SKL
2022,G,19,Miha Skedelj,KRK,28.0,26.75,18.5,7.625,15.875,0.60125,1.25,4.125,0.39625,2.0,3.125,0.80625,4.625,6.75,11.375,3.375,2.25,0.75,3.0,6.375,2019,SG,"6-6","204",Krka Novo Mesto,Novo Mesto,"2021 NBA Draft, Undrafted",Slovenia,Slovenian SKL
2023,G,15,Miha Skedelj,KRK,25.0,30.5,22.875,8.75,18.125,0.605,1.625,5.125,0.385,3.75,5.0,0.93125,3.75,11.25,15.0,3.125,2.125,0.75,2.875,3.875,2019,SG,"6-6","204",Krka Novo Mesto,Novo Mesto,"2021 NBA Draft, Undrafted",Slovenia,Slovenian SKL
2024,G,10,Miha Skedelj,KRK,24.0,28.75,22.625,8.25,18.75,0.5525,1.625,6.25,0.32375,4.5,6.625,0.84,3.125,8.5,11.625,3.0,3.75,0.5,2.125,5.25,2019,SG,"6-6","204",Krka Novo Mesto,Novo Mesto,"2021 NBA Draft, Undrafted",Slovenia,Slovenian SKL
2019,F,1,Marjan Cakarun,SIX,33.0,27.75,32.0,12.5,20.375,0.7675,0.0,0.125,0.0,7.0,9.125,0.94875,4.125,13.375,17.5,4.75,2.25,1.0,3.625,5.875,2019,C,"6-8","227",Sixt Primorska,Zadar,"2012 NBA Draft, Undrafted",Croatia,Slovenian SKL
2019,F,3,Jure Balazic,KRK,23.0,22.875,29.75,11.375,20.5,0.695,4.25,8.625,0.615,2.75,4.125,0.81875,3.375,6.25,9.625,3.75,1.75,0.75,3.25,7.5,2019,SF,"6-8","225",Krka Novo Mesto,Novo Mesto,"2002 NBA Draft, Undrafted",Slovenia,Slovenian SKL
2020,F,3,Jure Balazic,KRK,15.0,20.75,29.25,9.625,18.625,0.64875,4.375,9.625,0.5625,5.5,7.0,0.99125,4.625,6.5,11.125,1.25,0.0,0.5,3.125,9.0,2019,SF,"6-8","225",Krka Novo Mesto,Novo Mesto,"2002 NBA Draft, Undrafted",Slovenia,Slovenian SKL
2019,F,6,Milos Pesic,SEN,22.0,41.625,26.875,8.25,21.75,0.475,1.25,5.75,0.28625,9.125,10.75,1.05875,2.5,6.0,8.375,6.0,2.0,0.375,5.625,5.375,2019,PF,"6-9","220",KK Tajfun Sentjur,Cacak,"2006 NBA Draft, Undrafted",Serbia,Slovenian SKL
2020,F,7,Milos Pesic,SEN,18.0,34.0,25.25,9.5,19.75,0.5975,1.125,4.875,0.28125,5.25,7.875,0.84,2.0,4.5,6.5,5.625,1.625,0.375,5.0,7.375,2019,PF,"6-9","220",KK Tajfun Sentjur,Cacak,"2006 NBA Draft, Undrafted",Serbia,Slovenian SKL
2019,F,7,Jure Besedic,DOM,31.0,23.375,26.75,8.875,19.75,0.5625,3.625,9.875,0.46,5.375,6.875,0.97,2.5,11.125,13.625,4.875,0.75,1.25,4.375,9.875,2021,PF,"6-8","250",Hopsi Polzela,Ljubljana,"2014 NBA Draft, Undrafted",Slovenia,Slovenian SKL
2022,F,8,Jure Besedic,POL,26.0,31.25,28.25,10.0,21.25,0.5875,3.0,10.125,0.36375,5.25,6.75,0.97625,2.75,10.125,13.0,5.0,1.125,0.875,5.875,6.25,2021,PF,"6-8","250",Hopsi Polzela,Ljubljana,"2014 NBA Draft, Undrafted",Slovenia,Slovenian SKL
2023,F,12,Jure Besedic,POL,25.0,29.375,27.875,9.625,23.625,0.50875,3.0,10.0,0.37,5.75,7.0,1.03,3.125,8.875,12.125,6.0,1.375,1.375,6.125,8.125,2021,PF,"6-8","250",Hopsi Polzela,Ljubljana,"2014 NBA Draft, Undrafted",Slovenia,Slovenian SKL
2019,F,8,Austin Burgett,POL,29.0,34.125,26.125,9.875,22.25,0.55875,4.0,10.125,0.495,2.25,3.375,0.83375,2.625,9.625,12.25,5.0,1.5,1.125,5.5,4.0,2019,F,"6-9","228",Terme Olimia Podcetrtek,Avon (IN),"2016 NBA Draft, Undrafted",United States,Slovenian SKL
2019,F,11,Ramo Rizvic,SGG,30.0,42.75,22.75,7.25,16.375,0.55125,1.75,5.875,0.35875,6.625,8.25,1.00125,1.5,8.25,9.75,7.375,2.5,0.625,4.0,4.125,2020,F,"6-8","210",Sencur Gorenjska Gradbena Druzba Kranj,N/A,"2009 NBA Draft, Undrafted",Bosnia and Herzegovina,Slovenian SKL
2021,F,8,Ramo Rizvic,SGG,17.0,34.75,26.25,8.0,19.25,0.5175,1.625,6.25,0.33125,8.625,9.625,1.11875,1.625,6.375,8.0,6.375,2.5,0.75,3.75,4.625,2020,F,"6-8","210",Sencur Gorenjska Gradbena Druzba Kranj,N/A,"2009 NBA Draft, Undrafted",Bosnia and Herzegovina,Slovenian SKL
2022,F,7,Ramo Rizvic,SGG,29.0,38.25,29.125,10.0,22.375,0.5575,3.5,11.0,0.39875,5.625,6.0,1.18,1.5,5.625,7.125,5.875,1.75,0.125,4.0,4.75,2020,F,"6-8","210",Sencur Gorenjska Gradbena Druzba Kranj,N/A,"2009 NBA Draft, Undrafted",Bosnia and Herzegovina,Slovenian SKL
2019,F,12,Sinisa Bilic,ROG,27.0,31.875,21.25,7.5,15.5,0.60375,2.25,5.875,0.485,4.0,5.75,0.87125,3.0,7.625,10.75,2.5,1.25,0.125,3.375,5.0,2022,PF,"6-7","210",LTHCast Skofja,Ptuj,"2011 NBA Draft, Undrafted",Slovenia,Slovenian SKL
2023,F,10,Sinisa Bilic,LTH,20.0,40.5,29.0,10.25,24.0,0.53125,3.0,10.25,0.36,5.625,7.0,1.00375,2.125,8.875,11.0,3.75,1.625,0.125,5.0,3.25,2022,PF,"6-7","210",LTHCast Skofja,Ptuj,"2011 NBA Draft, Undrafted",Slovenia,Slovenian SKL
2024,F,12,Sinisa Bilic,LTH,23.0,39.125,25.375,9.0,19.875,0.565,3.125,9.375,0.40875,4.25,6.25,0.85,1.625,8.0,9.625,4.125,1.75,0.125,3.75,3.875,2022,PF,"6-7","210",LTHCast Skofja,Ptuj,"2011 NBA Draft, Undrafted",Slovenia,Slovenian SKL
2019,F,13,Dejan Cigoja,SEN,26.0,28.0,17.75,6.25,15.125,0.51875,3.625,9.625,0.465,1.625,2.5,0.83375,1.5,6.25,7.75,4.375,1.375,0.875,4.125,6.125,2019,PF,"6-6","205",Rogaska Crystal,Ljubljana,"2010 NBA Draft, Undrafted",Slovenia,Slovenian SKL
2020,F,15,Dejan Cigoja,ROG,17.0,15.375,12.0,4.0,12.875,0.38875,0.875,5.75,0.1875,3.125,3.375,1.14625,1.75,6.0,7.75,1.75,2.25,0.875,3.75,5.5,2019,PF,"6-6","205",Rogaska Crystal,Ljubljana,"2010 NBA Draft, Undrafted",Slovenia,Slovenian SKL
2019,C,3,Smiljan Pavic,SGG,30.0,24.875,33.5,14.75,22.875,0.80375,0.0,0.25,0.0,4.125,7.625,0.67375,4.5,9.25,13.75,4.0,1.625,1.25,3.625,6.5,2019,C,"6-9","234",Sencur Gorenjska Gradbena Druzba Kranj,Slovenj Gradec,"2002 NBA Draft, Undrafted",Slovenia,Slovenian SKL
2020,C,2,Smiljan Pavic,SGG,17.0,17.5,32.75,13.625,25.25,0.675,0.5,2.5,0.25,5.0,7.0,0.8925,5.0,9.125,14.125,3.75,2.0,2.5,7.875,5.5,2019,C,"6-9","234",Sencur Gorenjska Gradbena Druzba Kranj,Slovenj Gradec,"2002 NBA Draft, Undrafted",Slovenia,Slovenian SKL
2019,C,4,Ivan Marinkovic,SIX,33.0,24.375,33.125,14.0,23.375,0.7475,0.0,0.0,0.0,5.125,7.875,0.80875,5.0,10.0,15.125,1.5,1.625,1.5,4.375,6.0,2019,PF,"6-10","220",Sixt Primorska,Belgrade,"2015 NBA Draft, Undrafted",Serbia,Slovenian SKL
2020,F,2,Ivan Marinkovic,SIX,14.0,23.5,45.0,19.125,28.25,0.84625,0.0,0.0,0.0,6.625,11.375,0.725,6.375,7.5,13.875,2.5,1.875,2.5,4.125,7.25,2019,PF,"6-10","220",Sixt Primorska,Belgrade,"2015 NBA Draft, Undrafted",Serbia,Slovenian SKL
2021,F,14,Ivan Marinkovic,COL,12.0,16.125,21.375,8.5,16.625,0.64,0.0,0.0,0.0,4.25,6.625,0.80875,7.0,8.875,15.875,2.375,0.75,1.5,2.375,8.5,2019,PF,"6-10","220",Sixt Primorska,Belgrade,"2015 NBA Draft, Undrafted",Serbia,Slovenian SKL
2019,C,7,Marko Jagodic-Kuridza,SIX,31.0,30.75,28.375,9.25,16.625,0.69,2.25,5.125,0.53875,7.75,10.25,0.935,4.625,10.125,14.625,7.25,1.625,1.375,4.625,5.5,2019,C,"6-8","230",Sixt Primorska,Zadar,"2009 NBA Draft, Undrafted",CroatiaSerbia,Slovenian SKL
2019,C,9,Milojko Vasilic,POL,29.0,24.25,24.25,10.25,18.875,0.6775,0.375,1.5,0.3575,3.25,5.25,0.79125,3.0,8.875,11.875,6.125,3.75,1.625,5.125,11.0,2019,PF,"6-10","220",Hopsi Polzela,Uzice,"2011 NBA Draft, Undrafted",Serbia,Slovenian SKL
2020,C,12,Milojko Vasilic,POL,19.0,26.125,21.125,8.875,14.0,0.7925,0.625,1.0,0.71375,2.75,3.375,1.0225,1.625,6.5,8.125,5.125,2.625,1.25,5.0,10.125,2019,PF,"6-10","220",Hopsi Polzela,Uzice,"2011 NBA Draft, Undrafted",Serbia,Slovenian SKL
2021,C,15,Milojko Vasilic,POD,26.0,28.75,19.5,8.375,15.25,0.6825,0.125,1.75,0.07375,2.75,3.375,0.9925,2.75,8.375,11.0,6.375,2.75,1.25,4.625,9.0,2019,PF,"6-10","220",Hopsi Polzela,Uzice,"2011 NBA Draft, Undrafted",Serbia,Slovenian SKL
2022,C,20,Milojko Vasilic,POD,29.0,32.0,19.0,8.0,14.625,0.68375,0.125,1.0,0.10375,2.875,3.875,0.9375,3.5,6.75,10.375,6.25,2.25,1.375,4.375,8.25,2019,PF,"6-10","220",Hopsi Polzela,Uzice,"2011 NBA Draft, Undrafted",Serbia,Slovenian SKL
2023,F,15,Milojko Vasilic,POL,26.0,32.75,21.625,9.25,17.125,0.67625,0.5,1.125,0.48125,2.625,3.375,0.98625,2.875,7.625,10.375,5.75,3.625,0.875,4.25,8.0,2019,PF,"6-10","220",Hopsi Polzela,Uzice,"2011 NBA Draft, Undrafted",Serbia,Slovenian SKL
2024,C,10,Milojko Vasilic,POL,23.0,32.5,16.5,6.375,14.125,0.5675,0.5,2.25,0.28375,3.125,4.0,0.96875,2.75,4.625,7.375,5.5,1.75,0.875,4.0,8.5,2019,PF,"6-10","220",Hopsi Polzela,Uzice,"2011 NBA Draft, Undrafted",Serbia,Slovenian SKL
2019,C,10,Emir Ahmedovic,SEN,26.0,28.625,23.25,9.625,15.375,0.79,0.0,0.0,0.0,3.875,5.5,0.9025,6.5,10.75,17.25,2.25,0.75,3.375,4.75,6.875,2019,C,"7-0","205",KK Tajfun Sentjur,Zenica,"2016 NBA Draft, Undrafted",Bosnia and Herzegovina,Slovenian SKL
2020,C,9,Emir Ahmedovic,SEN,17.0,19.625,22.5,9.875,19.625,0.6325,0.0,0.25,0.0,2.75,4.25,0.79,7.375,10.75,18.25,3.375,0.625,5.0,5.375,7.625,2019,C,"7-0","205",KK Tajfun Sentjur,Zenica,"2016 NBA Draft, Undrafted",Bosnia and Herzegovina,Slovenian SKL
2021,C,4,Emir Ahmedovic,SEN,26.0,20.875,29.125,12.75,20.0,0.7925,0.0,0.0,0.0,3.75,6.5,0.7175,7.125,9.5,16.75,2.75,1.625,4.0,8.125,9.25,2019,C,"7-0","205",KK Tajfun Sentjur,Zenica,"2016 NBA Draft, Undrafted",Bosnia and Herzegovina,Slovenian SKL
2022,C,4,Emir Ahmedovic,SGG,29.0,24.375,27.125,12.75,19.75,0.80625,0.0,0.0,0.0,1.75,2.75,0.76875,5.5,10.0,15.5,3.0,2.0,2.25,6.0,8.75,2019,C,"7-0","205",KK Tajfun Sentjur,Zenica,"2016 NBA Draft, Undrafted",Bosnia and Herzegovina,Slovenian SKL
2023,C,2,Emir Ahmedovic,SGG,29.0,21.25,31.5,14.0,22.375,0.78125,0.5,1.0,0.625,3.0,3.75,1.0075,7.75,7.5,15.25,1.75,1.375,1.625,3.75,7.125,2019,C,"7-0","205",KK Tajfun Sentjur,Zenica,"2016 NBA Draft, Undrafted",Bosnia and Herzegovina,Slovenian SKL
2019,C,11,Marvin Jones,OLI,23.0,28.75,22.625,9.25,16.5,0.7025,0.0,0.25,0.0,4.125,7.0,0.72625,5.375,8.5,13.875,2.625,1.75,2.5,3.75,8.5,2019,FC,"7-0","220",Krka Novo Mesto,Chicago (IL),"2017 NBA Draft, Undrafted",United States,Slovenian SKL
2019,C,13,Leon Santelj,ROG,30.0,27.375,20.625,7.0,12.75,0.6925,1.125,3.625,0.385,5.375,8.25,0.82,4.5,5.875,10.375,3.25,1.875,0.625,2.0,9.625,2019,SF,"6-9",-,Helios Domzale,Postojna,"2017 NBA Draft, Undrafted",Slovenia,Slovenian SKL
2020,F,12,Leon Santelj,DOM,18.0,28.75,19.25,7.5,12.125,0.77375,0.375,2.125,0.25,3.75,5.5,0.855,2.5,6.25,8.75,1.625,3.0,1.0,2.0,7.375,2019,SF,"6-9",-,Helios Domzale,Postojna,"2017 NBA Draft, Undrafted",Slovenia,Slovenian SKL
2021,F,11,Leon Santelj,ROG,24.0,31.875,21.625,8.375,13.5,0.77875,0.25,0.75,0.3125,4.625,7.375,0.78375,4.25,10.125,14.375,1.875,1.625,1.375,2.5,7.875,2019,SF,"6-9",-,Helios Domzale,Postojna,"2017 NBA Draft, Undrafted",Slovenia,Slovenian SKL
2022,F,1,Leon Santelj,DOM,37.0,32.375,29.125,11.375,19.375,0.73,1.625,4.25,0.46,4.875,7.25,0.84,2.625,5.625,8.25,3.375,2.125,1.125,4.0,6.625,2019,SF,"6-9",-,Helios Domzale,Postojna,"2017 NBA Draft, Undrafted",Slovenia,Slovenian SKL
2019,C,14,Milos Miljkovic,ZLA,26.0,25.25,16.0,6.0,12.125,0.61375,0.0,0.25,0.0,4.125,7.25,0.71375,4.875,6.125,11.125,2.0,1.25,0.75,2.5,9.125,2020,C,"6-9","210",Hopsi Polzela,N/A,"2006 NBA Draft, Undrafted",Slovenia,Slovenian SKL
2021,C,17,Milos Miljkovic,POL,15.0,24.125,14.5,5.75,10.5,0.68625,0.0,0.0,0.0,2.875,6.0,0.60375,3.5,10.125,13.625,2.5,1.25,0.375,3.875,10.375,2020,C,"6-9","210",Hopsi Polzela,N/A,"2006 NBA Draft, Undrafted",Slovenia,Slovenian SKL
2022,C,21,Milos Miljkovic,ZLA,20.0,23.0,12.25,4.75,10.875,0.54125,0.0,0.0,0.0,2.75,5.0,0.685,5.5,9.5,15.0,3.625,1.25,0.375,2.75,9.5,2020,C,"6-9","210",Hopsi Polzela,N/A,"2006 NBA Draft, Undrafted",Slovenia,Slovenian SKL
2023,C,24,Milos Miljkovic,ZLA,25.0,29.25,12.125,5.5,11.375,0.59625,0.0,0.125,0.0,1.25,4.25,0.36625,5.5,7.875,13.375,4.25,1.5,1.625,3.0,8.5,2020,C,"6-9","210",Hopsi Polzela,N/A,"2006 NBA Draft, Undrafted",Slovenia,Slovenian SKL
2020,G,2,Jure Pelko,DOM,14.0,33.375,27.0,6.875,18.0,0.48,4.125,12.25,0.4275,9.0,10.625,1.06,0.625,5.625,6.25,11.125,1.625,0.125,7.5,5.125,2019,PG,"6-1","174",Helios Domzale,Ptuj,"2012 NBA Draft, Undrafted",Slovenia,Slovenian SKL
2021,G,12,Jure Pelko,ROG,13.0,30.25,21.125,6.875,18.25,0.46875,2.625,10.875,0.3075,4.75,6.625,0.8925,0.25,4.75,5.0,6.625,1.875,0.0,3.75,4.0,2019,PG,"6-1","174",Helios Domzale,Ptuj,"2012 NBA Draft, Undrafted",Slovenia,Slovenian SKL
2022,G,28,Jure Pelko,ILI,16.0,21.375,15.375,5.0,18.625,0.33875,3.125,11.0,0.35,2.25,2.875,0.96125,1.125,3.25,4.375,8.375,2.25,0.0,3.75,7.875,2019,PG,"6-1","174",Helios Domzale,Ptuj,"2012 NBA Draft, Undrafted",Slovenia,Slovenian SKL
2023,G,6,Jure Pelko,POL,23.0,40.125,30.25,8.5,21.875,0.48375,3.875,11.75,0.41625,9.375,11.5,1.02125,0.75,5.75,6.625,8.25,1.75,0.0,6.25,3.875,2019,PG,"6-1","174",Helios Domzale,Ptuj,"2012 NBA Draft, Undrafted",Slovenia,Slovenian SKL
2024,G,6,Jure Pelko,POD,20.0,40.625,26.25,6.875,20.25,0.42625,4.5,13.5,0.42,7.875,10.0,0.995,0.875,6.125,7.125,9.125,1.875,0.125,4.375,4.875,2019,PG,"6-1","174",Helios Domzale,Ptuj,"2012 NBA Draft, Undrafted",Slovenia,Slovenian SKL
2020,G,5,Kresimir Radovcic,DOM,18.0,32.75,26.125,9.5,21.875,0.545,2.75,8.5,0.41,4.25,5.375,0.9825,0.875,4.0,4.875,8.625,1.125,0.125,4.5,4.375,2019,PG,"6-5","194",Helios Domzale,Sibenik,"2019 NBA Draft, Undrafted",Croatia,Slovenian SKL
2020,G,6,Glenn Cosey,KRK,15.0,33.625,26.125,7.5,18.5,0.50375,4.5,12.25,0.4575,6.75,8.625,0.97,1.625,6.125,7.75,10.375,0.625,0.125,3.625,4.625,2019,G,"6-0","182",Krka Novo Mesto,Flint (MI),"2014 NBA Draft, Undrafted",United States,Slovenian SKL
2020,G,7,Aleksandar Vlahovic,SEN,11.0,35.125,22.875,7.75,15.375,0.6325,3.25,8.125,0.50625,4.125,4.875,1.05,0.0,2.5,2.5,10.25,1.75,0.0,7.0,4.875,2019,PG,"6-3","188",KK Tajfun Sentjur,Novi Sad,"2012 NBA Draft, Undrafted",Serbia,Slovenian SKL
2020,G,10,Anthony Collins,POL,19.0,40.5,20.625,8.875,16.0,0.69375,0.375,1.75,0.2775,2.375,2.5,1.2025,1.25,3.625,4.875,19.0,3.875,0.5,4.25,4.75,2019,PG,"6-1","175",Hopsi Polzela,Houston (TX),"2016 NBA Draft, Undrafted",United States,Slovenian SKL
2021,G,9,Anthony Collins,POL,13.0,39.875,23.75,9.875,18.125,0.68,1.625,3.625,0.55,2.5,3.375,0.92375,0.75,5.375,6.125,13.75,4.75,0.125,4.0,4.625,2019,PG,"6-1","175",Hopsi Polzela,Houston (TX),"2016 NBA Draft, Undrafted",United States,Slovenian SKL
2024,G,17,Anthony Collins,POL,10.0,44.25,18.5,7.5,15.875,0.585,1.5,4.875,0.3875,2.0,2.25,1.15375,1.125,5.375,6.625,12.75,5.125,0.375,4.125,5.625,2019,PG,"6-1","175",Hopsi Polzela,Houston (TX),"2016 NBA Draft, Undrafted",United States,Slovenian SKL
2020,G,11,Daniel Vujasinovic,ROG,16.0,33.25,19.625,6.375,15.5,0.51125,3.375,8.875,0.47625,3.5,4.75,0.91875,0.875,3.625,4.5,11.0,2.875,0.125,5.625,3.875,2019,PG,"6-3","180",Rogaska Crystal,Zagreb,"2011 NBA Draft, Undrafted",CroatiaSlovenia,Slovenian SKL
2021,G,18,Daniel Vujasinovic,DOM,21.0,33.0,16.375,4.875,13.875,0.44,2.25,7.25,0.39125,4.375,5.25,1.04125,0.625,6.5,7.125,14.5,3.375,0.0,5.125,4.25,2019,PG,"6-3","180",Rogaska Crystal,Zagreb,"2011 NBA Draft, Undrafted",CroatiaSlovenia,Slovenian SKL
2023,G,25,Daniel Vujasinovic,ZLA,14.0,37.125,15.25,5.25,13.25,0.48875,2.875,8.375,0.43125,2.0,3.125,0.795,0.75,3.875,4.625,18.875,2.75,0.125,4.625,4.125,2019,PG,"6-3","180",Rogaska Crystal,Zagreb,"2011 NBA Draft, Undrafted",CroatiaSlovenia,Slovenian SKL
2023,G,28,Daniel Vujasinovic,SEN,10.0,25.75,9.875,2.875,12.875,0.28375,0.625,7.625,0.09625,3.5,4.375,1.0,0.875,5.5,6.375,11.375,1.75,0.25,4.125,4.625,2019,PG,"6-3","180",Rogaska Crystal,Zagreb,"2011 NBA Draft, Undrafted",CroatiaSlovenia,Slovenian SKL
2020,G,12,Martin Jancar Jarc,KRK,13.0,18.5,19.125,6.875,17.25,0.5,1.25,7.25,0.2175,4.125,4.125,1.25,2.25,2.875,5.0,1.625,1.25,0.0,3.125,10.0,2019,PG,"6-4",-,Krka Novo Mesto,Novo Mesto,"2022 NBA Draft, Undrafted",Slovenia,Slovenian SKL
2022,G,21,Martin Jancar Jarc,ZLA,10.0,22.0,21.5,8.875,22.125,0.5,0.375,4.75,0.08875,3.375,4.125,1.04125,0.625,4.125,4.75,6.125,0.375,0.375,6.5,7.5,2019,PG,"6-4",-,Krka Novo Mesto,Novo Mesto,"2022 NBA Draft, Undrafted",Slovenia,Slovenian SKL
2023,G,14,Martin Jancar Jarc,KRK,13.0,13.75,22.625,8.375,14.75,0.71375,1.25,3.75,0.41625,4.625,5.0,1.14625,1.625,2.125,3.75,2.5,0.875,0.0,3.375,3.75,2019,PG,"6-4",-,Krka Novo Mesto,Novo Mesto,"2022 NBA Draft, Undrafted",Slovenia,Slovenian SKL
2020,G,13,Codi Miller-McIntyre,COL,2.0,34.0,17.625,7.75,22.0,0.4375,2.25,6.625,0.41625,0.0,0.0,0.0,0.0,5.5,5.5,14.375,1.125,0.0,9.875,3.25,2019,G,"6-4","204",KK Cedevita Olimpija Ljubljana,Charlotte (NC),"2016 NBA Draft, Undrafted",United StatesBulgaria,Slovenian SKL
2020,G,14,Jan Strmcnick,SEN,14.0,13.875,15.875,5.375,16.25,0.41625,1.875,6.125,0.39125,3.125,3.125,1.25,1.5,2.375,3.875,5.0,2.75,0.375,3.5,11.25,2019,G,"6-2","208",KK Tajfun Sentjur,N/A,"2020 NBA Draft, Undrafted",Slovenia,Slovenian SKL
2021,G,17,Jan Strmcnick,SGG,26.0,24.375,21.75,8.0,17.875,0.5625,2.625,8.0,0.405,3.125,3.875,0.985,1.375,4.0,5.5,3.625,1.75,0.0,3.0,7.125,2019,G,"6-2","208",KK Tajfun Sentjur,N/A,"2020 NBA Draft, Undrafted",Slovenia,Slovenian SKL
2022,G,20,Jan Strmcnick,SGG,11.0,19.0,18.0,7.25,15.5,0.58125,2.875,7.5,0.47625,0.75,0.75,1.25,0.75,4.0,4.625,6.875,0.75,0.0,4.625,8.25,2019,G,"6-2","208",KK Tajfun Sentjur,N/A,"2020 NBA Draft, Undrafted",Slovenia,Slovenian SKL
2020,G,15,Ziga Svigelj,POD,18.0,29.75,15.375,5.625,16.0,0.43875,1.375,5.375,0.32875,2.75,3.375,1.04125,3.5,6.125,9.625,4.75,3.125,0.375,4.5,6.625,2019,G,"5-11","205",Terme Olimia Podcetrtek,Celje,"2019 NBA Draft, Undrafted",Slovenia,Slovenian SKL
2021,G,21,Ziga Svigelj,POD,24.0,23.625,14.5,5.0,14.0,0.4475,1.25,5.375,0.275,3.125,3.375,1.2,2.875,7.0,10.0,5.125,3.0,0.375,3.5,10.75,2019,G,"5-11","205",Terme Olimia Podcetrtek,Celje,"2019 NBA Draft, Undrafted",Slovenia,Slovenian SKL
2022,G,29,Ziga Svigelj,POD,30.0,16.875,14.5,5.25,15.0,0.43375,1.375,6.375,0.26125,2.875,3.5,0.99,4.75,5.75,10.5,2.875,2.625,0.25,3.5,10.5,2019,G,"5-11","205",Terme Olimia Podcetrtek,Celje,"2019 NBA Draft, Undrafted",Slovenia,Slovenian SKL
2023,G,18,Ziga Svigelj,POD,28.0,26.0,20.25,7.625,14.625,0.65125,2.625,6.125,0.54125,2.375,2.75,1.065,3.125,6.5,9.625,5.5,3.0,0.25,3.0,7.875,2019,G,"5-11","205",Terme Olimia Podcetrtek,Celje,"2019 NBA Draft, Undrafted",Slovenia,Slovenian SKL
