"Year_x","Position","#","Player","Team_x","GP","MPG","PPG","FGM","FGA","FG%","3PM","3PA","3P%","FTM","FTA","FT%","ORB","DRB","RPG","APG","SPG","BPG","TOV","PF","Year_y","Pos","HT","WT","Team_y","Birth City","Draft Status","Nationality","League"
2019,G,1,Tomas Delininkaitis,NEP,44,27.65625,44.375,12.65625,26.71875,0.7421875,9.375,20.3125,0.725,9.53125,10.3125,1.4328125,0.78125,5.78125,6.5625,7.65625,2.65625,0.0,5.625,8.59375,2019,G,"6-3",176,Neptunas,Klaipeda,"2004 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2020,G,2,Tomas Delininkaitis,NEP,20,24.21875,37.8125,10.9375,25.625,0.6640625,8.4375,19.375,0.684375,7.5,8.90625,1.309375,0.3125,2.1875,2.34375,3.90625,2.34375,0.0,5.15625,7.8125,2019,G,"6-3",176,Neptunas,Klaipeda,"2004 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2022,G,18,Tomas Delininkaitis,JUV,17,19.53125,28.28125,7.8125,20.46875,0.5921875,6.40625,17.65625,0.5625,6.40625,7.03125,1.40625,0.78125,5.625,6.40625,5.0,3.59375,0.3125,5.625,9.53125,2019,G,"6-3",176,Neptunas,Klaipeda,"2004 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2019,G,2,Ken Brown,DZU,35,38.90625,42.1875,13.90625,32.34375,0.66875,6.5625,17.8125,0.58125,7.8125,8.90625,1.3671875,1.09375,7.03125,8.125,11.25,2.5,0.15625,7.34375,7.8125,2019,G,"5-10",160,Lietkabelis,St. Louis (MO),"2012 NBA Draft, Undrafted",United States,Lithuanian LKL
2019,G,3,Chauncey Collins,KED,20,41.5625,41.40625,13.75,31.71875,0.68125,5.9375,17.1875,0.5375,7.96875,10.0,1.2328125,1.5625,7.03125,8.59375,8.59375,2.1875,0.0,6.5625,5.15625,2019,G,"6-1",175,Dzukija,Oklahoma City (OK),"2017 NBA Draft, Undrafted",United States,Lithuanian LKL
2020,G,3,Chauncey Collins,DZU,20,50.15625,37.34375,11.875,27.96875,0.6609375,6.25,16.5625,0.5984375,7.5,10.625,1.0984375,1.25,8.4375,9.6875,8.125,1.5625,0.46875,5.46875,5.15625,2019,G,"6-1",175,Dzukija,Oklahoma City (OK),"2017 NBA Draft, Undrafted",United States,Lithuanian LKL
2024,G,16,Chauncey Collins,MAZ,28,39.6875,29.375,7.96875,24.0625,0.5203125,4.375,15.78125,0.4265625,9.0625,12.1875,1.1578125,1.09375,5.15625,6.25,7.65625,2.1875,0.46875,4.6875,7.8125,2019,G,"6-1",175,Dzukija,Oklahoma City (OK),"2017 NBA Draft, Undrafted",United States,Lithuanian LKL
2019,G,5,Ignas Vaitkus,SIA,30,41.25,34.6875,12.34375,29.21875,0.6625,3.90625,11.875,0.525,5.9375,7.5,1.2265625,1.09375,12.34375,13.4375,5.625,2.5,0.46875,5.0,5.625,2019,F,"6-2",145,Juventus,Siauliai,"2015 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2020,G,14,Ignas Vaitkus,JUV,20,34.84375,25.46875,8.59375,22.34375,0.5984375,3.28125,10.78125,0.4890625,5.0,6.25,1.2671875,0.9375,7.5,8.59375,6.875,2.1875,0.78125,6.40625,7.34375,2019,F,"6-2",145,Juventus,Siauliai,"2015 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2021,F,6,Ignas Vaitkus,JUV,34,41.875,34.0625,12.03125,24.84375,0.753125,4.0625,10.9375,0.575,5.9375,7.1875,1.3109375,1.25,10.46875,11.71875,8.4375,2.96875,1.09375,6.25,5.46875,2019,F,"6-2",145,Juventus,Siauliai,"2015 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2022,F,13,Ignas Vaitkus,JUV,28,36.25,26.71875,9.21875,20.625,0.6984375,2.65625,8.125,0.50625,5.46875,6.71875,1.29375,1.71875,9.53125,11.25,6.875,2.8125,0.625,4.0625,5.625,2019,F,"6-2",145,Juventus,Siauliai,"2015 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2023,F,26,Ignas Vaitkus,PZV,30,46.40625,23.28125,8.28125,17.96875,0.71875,1.875,7.03125,0.4140625,4.84375,5.78125,1.3328125,0.9375,9.375,10.3125,3.59375,1.71875,0.625,5.15625,4.84375,2019,F,"6-2",145,Juventus,Siauliai,"2015 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2024,F,12,Ignas Vaitkus,KED,25,43.125,30.3125,10.15625,20.3125,0.7859375,1.875,7.5,0.384375,7.96875,10.3125,1.2171875,2.03125,9.6875,11.5625,5.9375,2.34375,0.3125,7.1875,5.3125,2019,F,"6-2",145,Juventus,Siauliai,"2015 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2019,G,9,Dovis Bickauskis,JUV,39,44.0625,27.1875,8.125,21.71875,0.5796875,3.59375,9.6875,0.5828125,7.34375,9.0625,1.26875,1.875,5.46875,7.34375,15.15625,4.0625,0.3125,6.875,5.625,2019,G,"6-2",167,Lietuvos Rytas,Siauliai,"2015 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2020,G,20,Dovis Bickauskis,LIE,24,31.09375,21.09375,6.875,18.75,0.578125,3.59375,10.15625,0.553125,3.59375,5.3125,1.05625,2.03125,6.875,8.90625,10.0,4.0625,0.15625,4.84375,6.5625,2019,G,"6-2",167,Lietuvos Rytas,Siauliai,"2015 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2021,G,17,Dovis Bickauskis,LIE,43,31.09375,26.5625,9.21875,22.03125,0.659375,3.75,10.0,0.5890625,4.21875,4.84375,1.3640625,1.875,5.78125,7.65625,13.125,4.6875,0.3125,5.3125,7.1875,2019,G,"6-2",167,Lietuvos Rytas,Siauliai,"2015 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2023,G,24,Dovis Bickauskis,JJ,43,45.3125,29.0625,9.6875,22.65625,0.6734375,3.28125,9.21875,0.5515625,6.25,8.90625,1.1046875,2.03125,4.53125,6.5625,9.53125,5.78125,0.15625,5.78125,6.40625,2019,G,"6-2",167,Lietuvos Rytas,Siauliai,"2015 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2019,G,11,Paulius Danisevicius,DZU,38,27.03125,24.84375,8.59375,24.53125,0.5453125,3.4375,12.65625,0.421875,4.375,5.625,1.2125,0.78125,4.84375,5.625,11.71875,1.875,0.0,4.375,6.09375,2019,G,"5-10",150,Dzukija,Kaunas,"2017 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2020,G,17,Paulius Danisevicius,DZU,24,30.9375,22.8125,7.96875,23.4375,0.534375,3.90625,11.09375,0.5578125,2.8125,3.90625,1.125,0.625,5.625,6.25,9.0625,3.125,0.0,6.09375,4.6875,2019,G,"5-10",150,Dzukija,Kaunas,"2017 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2021,G,14,Paulius Danisevicius,DZU,35,31.25,28.4375,9.375,24.6875,0.5953125,5.0,15.46875,0.4953125,4.6875,6.875,1.075,1.25,5.3125,6.5625,12.34375,3.59375,0.0,5.46875,7.03125,2019,G,"5-10",150,Dzukija,Kaunas,"2017 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2022,G,24,Paulius Danisevicius,PZV,30,24.53125,23.59375,8.28125,22.5,0.5765625,2.96875,11.40625,0.4125,3.90625,5.78125,1.084375,1.40625,5.15625,6.5625,13.59375,3.125,0.15625,9.21875,7.96875,2019,G,"5-10",150,Dzukija,Kaunas,"2017 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2019,G,13,Kristupas Zemaitis,SIA,36,43.28125,21.5625,8.125,18.28125,0.6875,3.28125,10.15625,0.509375,2.03125,2.5,1.325,0.9375,6.09375,6.875,14.21875,3.4375,0.3125,4.6875,4.21875,2019,G,"6-4",170,Siauliai,Kaunas,"2018 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2020,G,15,Kristupas Zemaitis,KED,13,44.375,23.75,8.90625,21.71875,0.6421875,4.6875,14.375,0.50625,1.25,1.5625,1.171875,1.875,5.0,6.875,12.1875,3.28125,0.46875,4.21875,6.09375,2019,G,"6-4",170,Siauliai,Kaunas,"2018 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2021,G,15,Kristupas Zemaitis,DZU,26,48.59375,27.96875,10.15625,22.03125,0.721875,3.59375,9.21875,0.615625,3.90625,6.09375,0.99375,1.40625,8.59375,10.0,14.6875,2.34375,0.15625,5.0,2.65625,2019,G,"6-4",170,Siauliai,Kaunas,"2018 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2022,G,17,Kristupas Zemaitis,TEC,41,36.25,25.15625,9.21875,20.46875,0.70625,3.4375,9.84375,0.55,3.125,4.6875,1.059375,1.875,6.71875,8.59375,11.40625,3.75,0.15625,4.53125,4.21875,2019,G,"6-4",170,Siauliai,Kaunas,"2018 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2023,G,17,Kristupas Zemaitis,WOLV,35,29.6875,26.40625,9.84375,19.84375,0.771875,3.125,7.96875,0.615625,3.75,5.0,1.1453125,1.5625,7.03125,8.75,12.34375,3.75,0.15625,4.84375,4.84375,2019,G,"6-4",170,Siauliai,Kaunas,"2018 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2024,G,21,Kristupas Zemaitis,WOLV,27,37.65625,23.4375,8.59375,18.59375,0.728125,3.75,9.84375,0.58125,2.34375,4.53125,0.840625,2.03125,7.1875,9.0625,12.96875,2.03125,0.15625,3.4375,4.0625,2019,G,"6-4",170,Siauliai,Kaunas,"2018 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2019,G,1,Evaldas Saulys,SIA,36,34.6875,39.21875,12.96875,28.59375,0.70625,4.53125,11.875,0.5953125,8.90625,10.15625,1.375,2.5,7.5,10.0,6.71875,4.0625,0.0,6.25,8.59375,2019,G,"6-5",178,Siauliai,Klaipeda,"2015 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2020,G,6,Evaldas Saulys,SIA,24,34.84375,36.875,12.5,27.96875,0.6984375,3.90625,11.5625,0.5328125,7.96875,9.6875,1.290625,2.8125,5.9375,8.75,5.78125,4.375,0.78125,5.78125,6.5625,2019,G,"6-5",178,Siauliai,Klaipeda,"2015 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2021,G,14,Evaldas Saulys,NEP,31,32.65625,28.125,8.75,19.375,0.7109375,3.75,9.53125,0.628125,6.71875,8.28125,1.2765625,1.71875,5.46875,7.1875,5.9375,3.75,0.3125,5.46875,8.90625,2019,G,"6-5",178,Siauliai,Klaipeda,"2015 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2022,G,9,Evaldas Saulys,JJ,29,41.71875,32.34375,10.3125,22.65625,0.7171875,4.375,12.1875,0.5578125,7.1875,8.28125,1.3609375,1.875,7.03125,9.0625,5.15625,4.21875,0.3125,5.78125,6.71875,2019,G,"6-5",178,Siauliai,Klaipeda,"2015 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2023,G,13,Evaldas Saulys,PZV,33,41.5625,27.65625,8.28125,19.21875,0.6671875,5.0,11.875,0.66875,6.09375,6.71875,1.4421875,1.5625,7.34375,8.75,5.0,3.28125,0.46875,3.75,7.34375,2019,G,"6-5",178,Siauliai,Klaipeda,"2015 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2024,G,22,Evaldas Saulys,JUV,25,32.1875,25.9375,7.8125,20.78125,0.59375,3.75,10.78125,0.5484375,6.40625,7.03125,1.4328125,2.8125,8.125,10.9375,4.84375,4.84375,0.3125,4.375,9.0625,2019,G,"6-5",178,Siauliai,Klaipeda,"2015 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2019,G,2,Yannick Franke,PZV,31,44.21875,37.03125,11.71875,25.0,0.7359375,4.6875,10.78125,0.6828125,8.75,11.09375,1.2265625,3.59375,6.875,10.46875,5.46875,1.40625,0.15625,4.53125,6.71875,2020,G,"6-4",190,Pieno Zvaigzdes,Haarlem,"2018 NBA Draft, Undrafted",Netherlands,Lithuanian LKL
2021,G,6,Yannick Franke,PZV,13,45.9375,32.1875,10.9375,25.15625,0.684375,3.90625,12.1875,0.5046875,6.25,7.03125,1.3890625,3.125,6.5625,9.6875,8.125,2.8125,0.0,5.3125,7.34375,2020,G,"6-4",190,Pieno Zvaigzdes,Haarlem,"2018 NBA Draft, Undrafted",Netherlands,Lithuanian LKL
2019,G,4,Paulius Valinskas,TEC,41,43.90625,33.4375,12.65625,26.875,0.7359375,3.125,10.15625,0.48125,4.84375,6.40625,1.184375,0.9375,5.15625,6.09375,9.375,2.34375,0.0,5.78125,5.0,2019,G,"6-3",165,Lietkabelis,Kaunas,"2017 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2020,G,12,Paulius Valinskas,TEC,17,41.09375,25.9375,9.53125,25.3125,0.5890625,3.125,12.8125,0.390625,3.75,5.15625,1.109375,0.9375,5.46875,6.5625,4.84375,1.875,0.15625,6.09375,5.15625,2019,G,"6-3",165,Lietkabelis,Kaunas,"2017 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2021,G,2,Paulius Valinskas,TEC,43,42.5,37.8125,14.0625,31.71875,0.6921875,3.90625,11.5625,0.5203125,5.78125,7.65625,1.1953125,0.9375,7.03125,7.96875,8.28125,2.5,0.0,4.6875,5.625,2019,G,"6-3",165,Lietkabelis,Kaunas,"2017 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2024,G,7,Paulius Valinskas,TEC,20,32.96875,38.125,13.59375,26.40625,0.8078125,4.375,12.03125,0.575,6.40625,8.90625,1.125,0.9375,5.46875,6.40625,12.8125,2.34375,0.15625,6.5625,6.40625,2019,G,"6-3",165,Lietkabelis,Kaunas,"2017 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2019,G,5,Marius Runkauskas,JUV,35,27.5,32.1875,9.6875,25.625,0.5953125,7.03125,18.59375,0.5828125,5.78125,7.03125,1.2890625,0.78125,4.21875,5.0,4.53125,2.5,0.15625,4.21875,7.34375,2019,G,"6-2",172,Juventus,Klaipeda,"2008 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2020,G,10,Marius Runkauskas,JUV,21,26.875,32.8125,10.625,24.6875,0.6703125,7.03125,18.28125,0.603125,4.53125,5.625,1.2734375,1.09375,4.21875,5.15625,6.71875,5.0,0.0,3.59375,8.75,2019,G,"6-2",172,Juventus,Klaipeda,"2008 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2021,G,19,Marius Runkauskas,JUV,45,21.25,26.09375,8.28125,22.1875,0.5875,6.25,18.28125,0.53125,3.28125,3.75,1.3609375,0.9375,4.6875,5.625,7.5,2.03125,0.15625,4.6875,8.75,2019,G,"6-2",172,Juventus,Klaipeda,"2008 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2022,G,19,Marius Runkauskas,GG,1,48.4375,24.21875,9.6875,24.21875,0.625,4.84375,14.53125,0.5203125,0.0,0.0,0.0,0.0,12.03125,12.03125,7.1875,4.84375,0.0,12.03125,4.84375,2019,G,"6-2",172,Juventus,Klaipeda,"2008 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2023,G,16,Marius Runkauskas,GG,25,31.09375,26.40625,8.28125,22.03125,0.5890625,6.5625,18.28125,0.5640625,3.28125,3.59375,1.4328125,0.3125,3.75,4.0625,6.5625,2.1875,0.15625,4.6875,9.6875,2019,G,"6-2",172,Juventus,Klaipeda,"2008 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2019,G,7,Tomas Dimsa,JUV,37,31.09375,30.3125,10.625,24.21875,0.6890625,3.90625,11.875,0.5203125,4.84375,6.875,1.103125,1.71875,5.46875,7.1875,9.0625,2.1875,0.78125,7.1875,7.1875,2019,G,"6-5",180,Lietkabelis,Kaunas,"2016 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2020,G,5,Tomas Dimsa,TEC,24,42.34375,39.0625,12.96875,28.28125,0.7171875,6.875,17.03125,0.6234375,6.25,8.125,1.1890625,1.875,5.625,7.5,10.0,2.5,0.3125,4.6875,5.625,2019,G,"6-5",180,Lietkabelis,Kaunas,"2016 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2023,G,9,Tomas Dimsa,ZAL,43,28.90625,31.40625,10.625,23.75,0.7,6.40625,15.46875,0.6421875,3.75,6.09375,0.9515625,2.5,6.09375,8.4375,9.84375,2.5,0.3125,4.21875,7.5,2019,G,"6-5",180,Lietkabelis,Kaunas,"2016 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2024,G,15,Tomas Dimsa,ZAL,21,30.46875,30.0,9.84375,23.4375,0.659375,5.46875,14.84375,0.578125,4.6875,6.5625,1.128125,1.875,6.09375,7.8125,8.90625,2.8125,0.15625,4.21875,6.40625,2019,G,"6-5",180,Lietkabelis,Kaunas,"2016 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2019,G,8,Mindaugas Girdziunas,LIE,43,34.84375,28.28125,9.84375,23.125,0.6625,4.84375,11.40625,0.6640625,3.90625,4.375,1.4203125,1.09375,3.125,4.0625,7.1875,1.875,0.15625,3.28125,6.5625,2019,G,"6-2",195,Lietuvos Rytas,Klaipeda,"2011 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2020,G,7,Mindaugas Girdziunas,LIE,23,27.34375,35.3125,10.9375,27.65625,0.6234375,6.71875,16.40625,0.6390625,6.5625,7.03125,1.4390625,2.65625,5.625,8.125,9.84375,2.1875,0.0,3.75,5.15625,2019,G,"6-2",195,Lietuvos Rytas,Klaipeda,"2011 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2021,G,7,Mindaugas Girdziunas,LIE,42,34.21875,32.1875,10.625,23.75,0.6953125,6.09375,14.84375,0.63125,5.0,6.09375,1.2875,1.25,4.21875,5.46875,8.4375,2.5,0.15625,6.40625,6.71875,2019,G,"6-2",195,Lietuvos Rytas,Klaipeda,"2011 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2022,G,12,Mindaugas Girdziunas,LIE,38,32.65625,30.46875,9.6875,22.65625,0.6609375,4.375,12.65625,0.5484375,6.71875,7.5,1.40625,0.78125,2.8125,3.75,7.1875,1.71875,0.3125,2.96875,4.84375,2019,G,"6-2",195,Lietuvos Rytas,Klaipeda,"2011 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2023,G,10,Mindaugas Girdziunas,NEP,34,41.09375,30.625,9.53125,22.5,0.659375,4.53125,12.8125,0.5609375,7.03125,8.4375,1.3125,0.625,2.96875,3.75,5.46875,0.9375,0.3125,4.0625,5.625,2019,G,"6-2",195,Lietuvos Rytas,Klaipeda,"2011 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2024,G,20,Mindaugas Girdziunas,NEP,26,36.40625,27.03125,6.5625,19.21875,0.53125,3.90625,11.875,0.5203125,10.0,11.5625,1.3609375,0.9375,3.59375,4.53125,7.03125,1.875,0.3125,2.8125,3.59375,2019,G,"6-2",195,Lietuvos Rytas,Klaipeda,"2011 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2019,G,9,Arvydas Siksnius,JUV,34,45.0,27.03125,9.0625,20.0,0.709375,5.3125,13.59375,0.609375,3.75,5.46875,1.05625,1.09375,4.6875,5.78125,7.03125,1.40625,0.15625,3.75,5.3125,2019,G,"6-5",207,Pieno Zvaigzdes,Kretniga,"2009 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2020,F,21,Arvydas Siksnius,PZV,22,45.46875,21.875,6.5625,18.75,0.546875,3.90625,12.8125,0.4828125,4.84375,7.1875,1.05,2.5,5.46875,7.96875,5.9375,2.34375,0.3125,2.8125,4.21875,2019,G,"6-5",207,Pieno Zvaigzdes,Kretniga,"2009 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2021,G,18,Arvydas Siksnius,PZV,23,30.78125,26.40625,8.125,20.625,0.6171875,5.46875,14.375,0.5921875,4.6875,6.71875,1.0671875,1.71875,5.15625,6.71875,7.96875,1.09375,0.3125,3.75,7.1875,2019,G,"6-5",207,Pieno Zvaigzdes,Kretniga,"2009 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2019,G,10,Arturas Milaknis,ZAL,41,32.1875,27.03125,8.59375,20.625,0.646875,6.25,16.5625,0.596875,3.59375,4.0625,1.3921875,1.09375,4.84375,5.9375,4.21875,2.5,0.15625,1.71875,7.03125,2019,G,"6-4",198,Zalgiris,Kaunas,"2008 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2020,G,13,Arturas Milaknis,ZAL,24,29.6875,30.15625,9.84375,20.9375,0.7375,7.96875,17.96875,0.6875,2.5,2.65625,1.465625,0.625,4.21875,5.0,2.8125,3.28125,0.15625,1.09375,6.09375,2019,G,"6-4",198,Zalgiris,Kaunas,"2008 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2021,G,12,Arturas Milaknis,ZAL,33,27.1875,29.53125,9.6875,21.875,0.6921875,7.5,18.28125,0.6359375,2.8125,2.96875,1.4265625,0.46875,4.53125,5.0,3.125,1.71875,0.15625,1.5625,4.375,2019,G,"6-4",198,Zalgiris,Kaunas,"2008 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2022,G,18,Arturas Milaknis,ZAL,40,31.40625,24.6875,8.125,19.0625,0.665625,6.40625,15.625,0.6359375,2.03125,2.1875,1.4953125,0.78125,4.21875,5.0,3.75,2.03125,0.3125,2.65625,6.40625,2019,G,"6-4",198,Zalgiris,Kaunas,"2008 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2019,G,12,Martynas Gecevicius,PRI,35,51.25,26.5625,7.5,21.25,0.5515625,5.3125,16.09375,0.5203125,6.25,6.875,1.4265625,0.78125,6.71875,7.5,9.6875,2.5,0.0,3.90625,3.28125,2020,G,"6-4",190,Juventus,Vilnius,"2010 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2021,G,9,Martynas Gecevicius,JUV,30,43.59375,30.3125,7.8125,20.78125,0.5859375,6.40625,17.34375,0.571875,8.28125,9.375,1.396875,0.78125,8.4375,9.0625,9.53125,2.1875,0.0,4.53125,5.78125,2020,G,"6-4",190,Juventus,Vilnius,"2010 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2022,G,14,Martynas Gecevicius,JUV,25,37.5,28.90625,7.96875,20.9375,0.5953125,5.46875,16.5625,0.5203125,7.34375,8.75,1.3171875,0.3125,7.1875,7.34375,7.03125,1.875,0.15625,3.28125,5.625,2020,G,"6-4",190,Juventus,Vilnius,"2010 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2023,G,18,Martynas Gecevicius,JUV,36,37.1875,24.375,7.34375,20.3125,0.565625,4.53125,15.3125,0.4546875,5.3125,5.78125,1.4,1.09375,7.5,8.59375,7.1875,2.34375,0.0,4.6875,3.4375,2020,G,"6-4",190,Juventus,Vilnius,"2010 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2024,G,17,Martynas Gecevicius,MAZ,25,34.84375,29.375,8.28125,18.4375,0.6953125,6.875,16.40625,0.653125,6.09375,6.875,1.378125,0.78125,5.78125,6.5625,8.28125,0.9375,0.0,3.75,4.84375,2020,G,"6-4",190,Juventus,Vilnius,"2010 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2019,G,13,Thomas Walkup,ZAL,43,29.21875,26.5625,10.0,20.9375,0.746875,2.1875,7.34375,0.4546875,4.53125,5.625,1.2296875,2.5,10.0,12.34375,11.5625,4.84375,0.15625,4.6875,7.8125,2019,G,"6-4",195,Zalgiris,Pasadena (TX),"2016 NBA Draft, Undrafted",United StatesGreece,Lithuanian LKL
2020,G,12,Thomas Walkup,ZAL,22,26.71875,31.40625,10.15625,20.78125,0.765625,3.4375,8.59375,0.6171875,7.65625,9.21875,1.290625,3.4375,10.78125,14.21875,18.4375,4.21875,0.0,7.03125,8.4375,2019,G,"6-4",195,Zalgiris,Pasadena (TX),"2016 NBA Draft, Undrafted",United StatesGreece,Lithuanian LKL
2021,G,10,Thomas Walkup,ZAL,38,34.21875,32.03125,12.1875,25.3125,0.75,5.0,12.5,0.6296875,2.65625,3.28125,1.3015625,1.5625,10.15625,11.71875,19.375,5.9375,0.3125,5.15625,7.96875,2019,G,"6-4",195,Zalgiris,Pasadena (TX),"2016 NBA Draft, Undrafted",United StatesGreece,Lithuanian LKL
2019,G,14,Dominykas Domarkas,DZU,37,41.25,26.5625,9.53125,20.46875,0.7203125,5.0,11.09375,0.715625,2.5,3.75,1.075,0.46875,6.25,6.875,10.15625,1.25,0.0,5.625,6.875,2019,G,"6-3",168,Pieno Zvaigzdes,Kaunas,"2014 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2020,G,23,Dominykas Domarkas,PZV,24,29.375,19.53125,6.09375,19.375,0.49375,4.0625,11.5625,0.5359375,3.28125,4.84375,1.078125,1.40625,5.0,6.25,7.65625,2.96875,0.0,6.25,7.65625,2019,G,"6-3",168,Pieno Zvaigzdes,Kaunas,"2014 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2021,G,17,Dominykas Domarkas,PRI,39,42.65625,26.71875,9.375,23.90625,0.6171875,5.15625,13.28125,0.6125,2.5,3.125,1.25,0.625,5.625,6.09375,9.21875,1.875,0.0,3.90625,7.1875,2019,G,"6-3",168,Pieno Zvaigzdes,Kaunas,"2014 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2023,F,27,Dominykas Domarkas,PRI,29,33.4375,22.96875,7.65625,20.15625,0.5890625,3.90625,12.5,0.4953125,3.75,4.6875,1.2421875,1.09375,8.59375,9.6875,8.28125,1.71875,0.0,5.3125,8.4375,2019,G,"6-3",168,Pieno Zvaigzdes,Kaunas,"2014 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2019,G,16,Martynas Varnas,KED,36,34.375,25.46875,8.59375,20.3125,0.6546875,3.28125,10.78125,0.4796875,5.0,6.25,1.2546875,1.09375,8.4375,9.53125,3.90625,2.5,0.46875,5.78125,5.0,2019,F,"6-5",175,Vytautas Prienu,Kaunas,"2019 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2020,G,15,Martynas Varnas,PRI,24,40.46875,25.3125,8.90625,20.15625,0.6921875,4.0625,10.0,0.640625,3.4375,5.3125,0.99375,0.78125,6.875,7.65625,5.3125,2.65625,0.625,4.0625,6.09375,2019,F,"6-5",175,Vytautas Prienu,Kaunas,"2019 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2021,G,11,Martynas Varnas,SIA,36,37.65625,29.53125,10.3125,21.875,0.740625,3.59375,10.78125,0.525,5.3125,6.71875,1.221875,1.5625,4.53125,6.25,4.84375,2.34375,0.15625,2.96875,5.3125,2019,F,"6-5",175,Vytautas Prienu,Kaunas,"2019 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2022,G,13,Martynas Varnas,SIA,40,47.34375,29.0625,10.78125,24.0625,0.7,2.8125,10.0,0.446875,4.6875,5.78125,1.246875,1.5625,6.875,8.4375,6.25,2.34375,0.625,5.15625,3.28125,2019,F,"6-5",175,Vytautas Prienu,Kaunas,"2019 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2023,G,7,Martynas Varnas,SIA,25,47.5,33.90625,12.1875,24.21875,0.790625,3.75,9.0625,0.6453125,5.78125,7.65625,1.1625,0.625,5.9375,6.5625,8.75,1.5625,0.15625,5.15625,2.5,2019,F,"6-5",175,Vytautas Prienu,Kaunas,"2019 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2024,F,14,Martynas Varnas,TEC,24,34.53125,29.84375,9.53125,20.3125,0.7265625,4.21875,11.09375,0.59375,6.71875,7.03125,1.46875,1.25,6.71875,7.96875,6.40625,1.40625,0.78125,3.75,6.40625,2019,F,"6-5",175,Vytautas Prienu,Kaunas,"2019 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
