Year,Position,#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
2019,F,14,Ivan Milekovic,HERM,11.0,43.25,22.75,7.125,16.75,0.53125,5.0,12.125,0.52,3.5,3.75,1.14625,1.75,3.5,5.25,2.5,1.75,0.125,2.0,4.75
2019,F,15,Roko Galic,ZAB,20.0,26.375,22.375,8.375,18.25,0.57125,3.0,9.375,0.3975,2.75,3.375,0.99,1.875,4.25,6.125,4.375,1.5,0.625,1.875,6.375
2019,F,16,Gabriel Maric,ALK,22.0,29.125,22.125,8.625,19.5,0.55375,1.75,5.625,0.39125,3.0,4.625,0.8125,1.75,4.125,5.875,3.125,2.125,0.625,3.75,7.0
2019,F,17,Dino Sipic,ALK,21.0,27.5,21.0,9.0,17.375,0.64375,0.5,1.375,0.45499999999999996,2.625,4.0,0.80625,6.25,8.125,14.375,4.25,2.625,3.0,4.75,7.875
2019,F,18,Igor Maric,CIB,31.0,22.75,20.125,6.875,15.375,0.56,5.125,12.125,0.52625,1.125,1.625,0.91625,1.375,6.125,7.5,3.375,3.125,0.375,1.875,4.75
2019,F,19,Jure Gunjina,BOS,5.0,25.0,19.75,8.375,19.75,0.53,1.25,7.25,0.20875000000000002,1.75,2.375,0.9375,2.375,7.75,10.125,3.0,2.375,0.0,7.75,4.25
2019,F,20,Sinisa Stemberger,SRKL,19.0,29.25,18.25,5.25,13.25,0.49750000000000005,3.5,9.375,0.47125,4.25,6.125,0.86125,0.375,4.0,4.5,6.875,2.25,0.125,4.375,6.25
2019,F,21,Petar Maric,ZAD,25.0,26.875,17.125,5.875,12.0,0.61875,2.5,5.875,0.5187499999999999,2.75,3.5,1.0075,1.25,4.0,5.25,4.25,1.375,0.125,1.625,6.0
2019,F,22,Franko Sango,VRI,24.0,29.75,16.875,6.0,15.75,0.475,4.25,12.0,0.44999999999999996,0.625,0.875,0.9375,0.75,5.25,6.0,2.75,1.875,0.375,2.125,4.875
2019,F,1,Filip Bundovic,CIB,24.0,20.25,42.875,14.75,24.75,0.7424999999999999,0.75,4.5,0.21499999999999997,12.75,16.0,0.9950000000000001,4.5,9.0,13.5,2.75,3.125,1.125,3.875,9.875
